seed,aligner_size,aligner_kind,aligner_params,lr,bl_gain,c2_raw_gain,group_a_gain,closed_loop_gain,closed_loop_acc_t1,closed_loop_acc_t3,cosine_to_self_t2,cosine_to_self_t3,epochs_run,best_epoch,best_val_loss,elapsed_s,aligned_logits_norm_t2,aligned_logits_norm_t3,aligned_logits_max_abs_t2,aligned_logits_max_abs_t3,feedback_norm_t2,feedback_norm_t3,tanh_saturation_fraction_t2,tanh_saturation_fraction_t3
14,MLP-medium,donor_fed,4869,0.01,0.1600000262260437,0.13499999046325684,0.0,0.23500001430511475,0.5600000023841858,0.7950000166893005,0.41457046091010846,0.41983835173848455,211,110,0.6295836902838281,1.3564188480377197,12.06330620895379,16.849912808320106,22.602444516874844,32.17988049214688,1.8219552597523596,1.9303212675413086,0.43700000643730164,0.5519999861717224
14,MLP-large,donor_fed,17925,0.01,0.1600000262260437,0.13499999046325684,0.0,0.23000001907348633,0.5600000023841858,0.7900000214576721,0.372368797186772,0.4006203389777498,274,173,0.6348305021430095,3.8234472274780273,16.67046266826662,23.571124198033644,35.5027468640359,47.2277229021848,1.8764086176081174,1.994439331149726,0.5109999775886536,0.6539999842643738
15,affine,donor_fed,30,0.01,0.07999998331069946,0.10000002384185791,0.09000003337860107,0.2200000286102295,0.5699999928474426,0.7900000214576721,0.15546845847360954,0.21264687256036457,1336,1235,0.761604133683992,4.499468803405762,6.042935814359673,7.141887219737251,10.86883850155219,13.043508899856253,1.5507796884181004,1.6412138445489084,0.17800000309944153,0.24400000274181366
15,MLP-small,donor_fed,181,0.01,0.07999998331069946,0.10000002384185791,0.09000003337860107,0.2200000286102295,0.5699999928474426,0.7900000214576721,0.08503886689336458,0.1130996511893739,708,607,0.7080810115259045,2.893357992172241,9.953679786573987,12.098732965173292,19.528538488142424,21.89285557282757,1.7368140437563278,1.779665498335109,0.3540000021457672,0.4320000112056732
15,MLP-medium,donor_fed,4869,0.01,0.07999998331069946,0.10000002384185791,0.09000003337860107,0.2250000238418579,0.5699999928474426,0.7950000166893005,0.08331516118000022,0.10655583949990634,209,108,0.7046952086508821,1.7419331073760986,9.409867298203006,11.774264246260016,15.552079366758157,19.130528614589565,1.7300936909428264,1.7911611317545968,0.3319999873638153,0.4449999928474426
15,MLP-large,donor_fed,17925,0.01,0.07999998331069946,0.10000002384185791,0.09000003337860107,0.23500001430511475,0.5699999928474426,0.8050000071525574,0.07766574843905316,0.07976377890213113,157,56,0.7113247994746148,2.3340325355529785,10.66604062970222,13.165779921028479,21.43259390577794,23.121423538299993,1.7532815798940833,1.7972948627492331,0.3619999885559082,0.44200000166893005
16,affine,donor_fed,30,0.01,0.034999966621398926,-0.08000004291534424,-0.030000030994415283,0.12999999523162842,0.7200000286102295,0.8500000238418579,0.3028043516113599,0.34496108567379663,1431,1330,0.6184284231544265,4.746501684188843,8.273772170701967,9.682389187362437,15.653096695458787,13.756502303817744,1.7858733186498676,1.8647695012201198,0.31200000643730164,0.4099999964237213
16,MLP-small,donor_fed,181,0.01,0.034999966621398926,-0.08000004291534424,-0.030000030994415283,0.1499999761581421,0.7200000286102295,0.8700000047683716,0.24175260386043604,0.2894319190866143,556,455,0.5954222402508527,2.071932315826416,8.460934550527872,11.182266266426774,15.291752016438664,23.273235245484283,1.7137930562825519,1.8232130793408663,0.29499998688697815,0.4399999976158142
16,MLP-medium,donor_fed,4869,0.01,0.034999966621398926,-0.08000004291534424,-0.030000030994415283,0.14499998092651367,0.7200000286102295,0.8650000095367432,0.2251274823510909,0.2702377150569274,155,54,0.6121642007431249,1.0735139846801758,8.925735677885905,11.326806681468211,18.336160634013677,25.60327954509388,1.7397227844937826,1.8556959674290152,0.33399999141693115,0.4359999895095825
16,MLP-large,donor_fed,17925,0.01,0.034999966621398926,-0.08000004291534424,-0.030000030994415283,0.10499995946884155,0.7200000286102295,0.824999988079071,0.25427323481223857,0.27105374452978603,368,267,0.6007639638713231,5.197351694107056,21.77483588583018,30.305435193946824,56.941298543042976,69.37854166225434,1.897027430053474,1.9924799031596216,0.5400000214576721,0.6610000133514404
