w1,w2,w3,tau,seed_model,acc_t1,acc_t2,acc_t3,gain,r_norm,delta_norm
0.1,0.1,1.0,5.0,3,0.78,0.795,0.795,0.015000000000000013,1.7872636132288475,1.1102452981552375
0.1,0.1,1.0,5.0,7,0.815,0.83,0.81,-0.004999999999999893,1.349724958253207,0.8890465596464798
0.1,0.1,1.0,5.0,4,0.815,0.88,0.895,0.08000000000000007,1.675494340212913,1.077871311034135
0.1,0.1,1.0,5.0,5,0.795,0.79,0.79,-0.0050000000000000044,1.4118624194801939,0.7549632516994431
0.1,0.1,1.0,5.0,6,0.805,0.775,0.76,-0.04500000000000004,1.1400080521411387,0.526497507316367
0.1,0.1,1.0,5.0,9,0.82,0.82,0.825,0.0050000000000000044,1.4265987935125832,0.8877701137532916
0.1,0.1,1.0,5.0,8,0.8,0.775,0.77,-0.030000000000000027,1.299679852324357,0.7010481571832472
0.1,0.2,1.0,1.0,0,0.785,0.825,0.785,0.0,3.4786041845339413,1.997275860417767
0.1,0.2,1.0,1.0,1,0.825,0.815,0.83,0.0050000000000000044,3.4162029963698695,2.080282428765366
0.1,0.2,1.0,1.0,2,0.73,0.77,0.81,0.08000000000000007,3.450923169478498,2.4648915802830818
0.1,0.2,1.0,1.0,3,0.725,0.775,0.76,0.03500000000000003,3.418299271582046,2.022617351054478
0.1,0.2,1.0,1.0,4,0.75,0.75,0.79,0.040000000000000036,3.6268796179654554,2.2007216397350122
0.1,0.2,1.0,1.0,5,0.745,0.75,0.755,0.010000000000000009,2.9890010960726476,1.5623043543064137
0.1,0.2,1.0,1.0,6,0.73,0.695,0.675,-0.05499999999999994,3.0769103043202017,1.2666642292032382
0.1,0.2,1.0,1.0,7,0.765,0.785,0.78,0.015000000000000013,3.020108103092626,1.6211506023589624
0.1,0.2,1.0,1.0,9,0.775,0.825,0.805,0.030000000000000027,3.2463943894152902,2.1540807336408103
0.1,0.2,1.0,1.0,8,0.735,0.755,0.74,0.0050000000000000044,3.174595301136785,1.9660542928953757
0.1,0.2,1.0,1.5,0,0.805,0.84,0.85,0.04499999999999993,3.1561793623806147,1.9091061480486144
0.1,0.2,1.0,1.5,1,0.84,0.845,0.86,0.020000000000000018,3.040818057301431,1.9044068720763982
0.1,0.2,1.0,1.5,2,0.71,0.785,0.795,0.08500000000000008,3.1227057801009357,2.324962394273642
0.1,0.2,1.0,1.5,3,0.75,0.77,0.775,0.025000000000000022,3.107126812687955,1.9251982342466878
0.1,0.2,1.0,1.5,5,0.75,0.78,0.785,0.03500000000000003,2.739223319293207,1.4221330308070548
0.1,0.2,1.0,1.5,4,0.815,0.845,0.845,0.030000000000000027,3.0914012558311468,1.5630346415308984
0.1,0.2,1.0,1.5,6,0.78,0.685,0.695,-0.08500000000000008,2.5792339963397435,1.0669543248910514
0.1,0.2,1.0,1.5,9,0.805,0.83,0.84,0.03499999999999992,2.7850089272335232,1.7191007947733976
0.1,0.2,1.0,1.5,8,0.74,0.755,0.755,0.015000000000000013,2.8847884879023233,1.7703628433284382
0.1,0.2,1.0,1.5,7,0.8,0.815,0.785,-0.015000000000000013,2.6519161556760142,1.5581830470615432
0.1,0.2,1.0,2.0,0,0.82,0.83,0.82,0.0,2.629112459017332,1.8708583153479645
0.1,0.2,1.0,2.0,2,0.7,0.8,0.805,0.1050000000000001,2.885406437183909,2.2050638154132156
0.1,0.2,1.0,2.0,1,0.84,0.845,0.845,0.0050000000000000044,2.714312029662963,1.7820328225417341
0.1,0.2,1.0,2.0,3,0.765,0.77,0.805,0.040000000000000036,2.9042711891004456,1.8951345883997928
0.1,0.2,1.0,2.0,5,0.755,0.78,0.795,0.040000000000000036,2.4853404760826927,1.2614057705205157
0.1,0.2,1.0,2.0,4,0.785,0.845,0.86,0.07499999999999996,2.683790282913636,1.602945696970766
0.1,0.2,1.0,2.0,6,0.785,0.705,0.695,-0.09000000000000008,2.1933867977716193,0.933044182965483
0.1,0.2,1.0,2.0,7,0.825,0.835,0.805,-0.019999999999999907,2.3221529340318354,1.4074288158979007
0.1,0.2,1.0,2.0,8,0.755,0.76,0.755,0.0,2.560989538615394,1.506779353018684
0.1,0.2,1.0,2.0,9,0.815,0.83,0.84,0.025000000000000022,2.4433909146593003,1.505762868047465
0.1,0.2,1.0,3.0,0,0.79,0.83,0.835,0.04499999999999993,2.1722083137418196,1.6607458708635565
0.1,0.2,1.0,3.0,1,0.835,0.865,0.85,0.015000000000000013,2.190587162934902,1.582802337622366
0.1,0.2,1.0,3.0,2,0.705,0.79,0.795,0.09000000000000008,2.504193675397465,1.920735063748065
0.1,0.2,1.0,3.0,3,0.76,0.77,0.785,0.025000000000000022,2.614416918012623,1.6926570611421334
0.1,0.2,1.0,3.0,4,0.795,0.85,0.875,0.07999999999999996,2.2704185247457347,1.4921033159715176
0.1,0.2,1.0,3.0,7,0.82,0.84,0.81,-0.009999999999999898,1.8621099302778625,1.1861712181363704
0.1,0.2,1.0,3.0,6,0.805,0.74,0.73,-0.07500000000000007,1.6884565703443102,0.7466275885701775
0.1,0.2,1.0,3.0,5,0.775,0.795,0.785,0.010000000000000009,1.9891028325844404,1.0037520305888215
0.1,0.2,1.0,3.0,8,0.775,0.79,0.785,0.010000000000000009,1.9569287962673776,1.1332638590828161
0.1,0.2,1.0,5.0,0,0.8,0.825,0.84,0.039999999999999925,1.5625690400627577,1.2417875843007224
0.1,0.2,1.0,3.0,9,0.82,0.82,0.82,0.0,2.0093047630007645,1.2583470393593348
0.1,0.2,1.0,5.0,1,0.85,0.875,0.87,0.020000000000000018,1.5775871823379928,1.2366426064628004
0.1,0.2,1.0,5.0,2,0.745,0.785,0.81,0.06500000000000006,1.973245586838673,1.4743788450392952
0.1,0.2,1.0,5.0,3,0.785,0.795,0.795,0.010000000000000009,1.7939792999394177,1.1065771901696948
0.1,0.2,1.0,5.0,4,0.82,0.885,0.895,0.07500000000000007,1.6784128830973635,1.0879629605848837
0.1,0.2,1.0,5.0,5,0.8,0.795,0.79,-0.010000000000000009,1.4072063527598724,0.7170644709467814
0.1,0.2,1.0,5.0,6,0.805,0.775,0.765,-0.040000000000000036,1.1410046167678058,0.5265382706666464
0.1,0.2,1.0,5.0,7,0.815,0.83,0.81,-0.004999999999999893,1.3496377588898218,0.8894812361734171
0.1,0.2,1.0,5.0,8,0.8,0.775,0.77,-0.030000000000000027,1.3022396967692373,0.7048962610063603
0.1,0.2,1.0,5.0,9,0.82,0.82,0.825,0.0050000000000000044,1.4292765819021847,0.8881796885470462
0.1,0.3,1.0,1.0,1,0.83,0.82,0.825,-0.0050000000000000044,3.435864434032244,2.055111917068258
0.1,0.3,1.0,1.0,0,0.79,0.845,0.825,0.03499999999999992,3.6194379758674877,1.9740994631982733
0.1,0.3,1.0,1.0,2,0.73,0.765,0.815,0.08499999999999996,3.436629481575173,2.4282549865467833
0.1,0.3,1.0,1.0,3,0.735,0.79,0.78,0.04500000000000004,3.487608589298771,1.95937653784973
0.1,0.3,1.0,1.0,4,0.745,0.865,0.835,0.08999999999999997,3.6185129694769427,1.7569757697139885
0.1,0.3,1.0,1.0,5,0.755,0.78,0.75,-0.0050000000000000044,3.0415561582412955,1.5053685500057394
0.1,0.3,1.0,1.0,6,0.73,0.68,0.665,-0.06499999999999995,3.0779777837004043,1.2655727887104196
0.1,0.3,1.0,1.0,7,0.77,0.795,0.785,0.015000000000000013,3.0286742731001173,1.6291003517005078
0.1,0.3,1.0,1.0,8,0.735,0.775,0.76,0.025000000000000022,3.3020863064659203,2.000947583330651
0.1,0.3,1.0,1.0,9,0.765,0.83,0.8,0.03500000000000003,3.2726074692366978,2.154066353959049
0.1,0.3,1.0,1.5,0,0.82,0.845,0.845,0.025000000000000022,3.157087503049135,1.89984624018902
0.1,0.3,1.0,1.5,2,0.705,0.78,0.815,0.10999999999999999,3.1355843515637276,2.3602736027354543
0.1,0.3,1.0,1.5,3,0.755,0.79,0.765,0.010000000000000009,3.151877763708746,1.8625795598030437
0.1,0.3,1.0,1.5,1,0.84,0.845,0.855,0.015000000000000013,3.0595050446969947,1.8989238714348724
0.1,0.3,1.0,1.5,5,0.755,0.785,0.785,0.030000000000000027,2.7989636454775972,1.4016098822830427
0.1,0.3,1.0,1.5,4,0.815,0.845,0.85,0.03500000000000003,3.099918011550112,1.5976680079651464
0.1,0.3,1.0,1.5,6,0.775,0.69,0.69,-0.08500000000000008,2.580043021865615,1.0672054530478412
0.1,0.3,1.0,1.5,7,0.815,0.82,0.8,-0.014999999999999902,2.655738455042816,1.559666943496818
0.1,0.3,1.0,1.5,8,0.76,0.76,0.765,0.0050000000000000044,2.899712282311122,1.7512809789801218
0.1,0.3,1.0,2.0,0,0.82,0.835,0.815,-0.0050000000000000044,2.6515054391085386,1.8647997495472453
0.1,0.3,1.0,1.5,9,0.81,0.83,0.84,0.029999999999999916,2.790707800866792,1.7170809877655835
0.1,0.3,1.0,2.0,2,0.7,0.8,0.8,0.10000000000000009,2.8841125510837413,2.2277655132448535
0.1,0.3,1.0,2.0,1,0.835,0.845,0.845,0.010000000000000009,2.722946141793696,1.7800005694392302
0.1,0.3,1.0,2.0,5,0.755,0.785,0.8,0.04500000000000004,2.508479394878675,1.2547827480997986
0.1,0.3,1.0,2.0,3,0.76,0.78,0.765,0.0050000000000000044,2.967641070662181,1.8297978547864957
0.1,0.3,1.0,2.0,7,0.825,0.83,0.805,-0.019999999999999907,2.3262598017891327,1.4119528502185874
0.1,0.3,1.0,2.0,6,0.79,0.705,0.7,-0.09000000000000008,2.1936600066584178,0.9314971611387511
0.1,0.3,1.0,2.0,4,0.79,0.855,0.855,0.06499999999999995,2.6847682820932777,1.6347391587378144
0.1,0.3,1.0,2.0,9,0.815,0.83,0.84,0.025000000000000022,2.4468984592394376,1.499815235558515
0.1,0.3,1.0,2.0,8,0.76,0.76,0.76,0.0,2.5902640246105784,1.5153081280567957
0.1,0.3,1.0,3.0,0,0.79,0.83,0.83,0.039999999999999925,2.181059308217189,1.653636831807245
0.1,0.3,1.0,3.0,1,0.825,0.86,0.85,0.025000000000000022,2.19797534307102,1.5888986361100703
0.1,0.3,1.0,3.0,2,0.7,0.79,0.8,0.10000000000000009,2.5098299169070177,1.93336832224859
0.1,0.3,1.0,3.0,3,0.78,0.78,0.78,0.0,2.5931236381752387,1.6191993618421523
0.1,0.3,1.0,3.0,4,0.79,0.85,0.875,0.08499999999999996,2.273803050085231,1.5024277858846216
0.1,0.3,1.0,3.0,5,0.78,0.79,0.795,0.015000000000000013,2.0032541612244286,0.9747561569030591
0.1,0.3,1.0,3.0,6,0.805,0.74,0.73,-0.07500000000000007,1.6873496518725304,0.7448649378070644
0.1,0.3,1.0,3.0,7,0.82,0.84,0.81,-0.009999999999999898,1.8654656723038863,1.1904436148708226
0.1,0.3,1.0,3.0,8,0.78,0.79,0.785,0.0050000000000000044,1.9692366179558687,1.1420496449019824
0.1,0.3,1.0,3.0,9,0.815,0.825,0.82,0.0050000000000000044,2.018733818887778,1.2659825926252621
0.1,0.3,1.0,5.0,0,0.8,0.825,0.84,0.039999999999999925,1.5636340962919206,1.238419563478377
0.1,0.3,1.0,5.0,1,0.85,0.875,0.875,0.025000000000000022,1.5911189239095171,1.2509321571632315
0.1,0.3,1.0,5.0,2,0.745,0.78,0.805,0.06000000000000005,1.9723451476932008,1.4750915896480281
0.1,0.3,1.0,5.0,3,0.79,0.8,0.79,0.0,1.801764311656131,1.1061084781843222
0.1,0.3,1.0,5.0,4,0.815,0.885,0.895,0.08000000000000007,1.6805727724475832,1.0967471563965396
0.1,0.3,1.0,5.0,5,0.8,0.795,0.79,-0.010000000000000009,1.4043583232402181,0.6933870105378059
0.1,0.3,1.0,5.0,7,0.815,0.825,0.81,-0.004999999999999893,1.3494977095586234,0.8899189217891663
0.1,0.3,1.0,5.0,8,0.8,0.775,0.77,-0.030000000000000027,1.3098859056614773,0.714769237697175
0.1,0.3,1.0,5.0,6,0.81,0.775,0.765,-0.04500000000000004,1.1420699076162004,0.5264884436532866
0.1,0.5,1.0,1.0,0,0.79,0.855,0.84,0.04999999999999993,3.6512002971458,2.0198235831494995
0.1,0.3,1.0,5.0,9,0.82,0.815,0.825,0.0050000000000000044,1.4318621747476639,0.8868197545946345
0.1,0.5,1.0,1.0,1,0.835,0.84,0.845,0.010000000000000009,3.4527944489575257,2.066252613319077
0.1,0.5,1.0,1.0,2,0.715,0.77,0.83,0.11499999999999999,3.4432539930310067,2.436926703665856
0.1,0.5,1.0,1.0,3,0.74,0.79,0.775,0.03500000000000003,3.5879616875316827,1.953027261599636
0.1,0.5,1.0,1.0,4,0.755,0.87,0.83,0.07499999999999996,3.6710167933040294,1.7291008830857029
0.1,0.5,1.0,1.0,5,0.755,0.795,0.775,0.020000000000000018,3.0827142522419786,1.5455635161954848
0.1,0.5,1.0,1.0,6,0.735,0.665,0.665,-0.06999999999999995,3.0736468249080415,1.242240517023453
0.1,0.5,1.0,1.0,7,0.78,0.8,0.78,0.0,3.0368676296323454,1.63800986779856
0.1,0.5,1.0,1.0,9,0.75,0.81,0.78,0.030000000000000027,3.3408034801171373,2.1324691040873085
0.1,0.5,1.0,1.0,8,0.73,0.775,0.75,0.020000000000000018,3.4896801203241625,2.0877068922057154
0.1,0.5,1.0,1.5,0,0.825,0.84,0.845,0.020000000000000018,3.1458169855762526,1.8934353360683958
0.1,0.5,1.0,1.5,1,0.835,0.855,0.86,0.025000000000000022,3.0855964505680595,1.9061818125188918
0.1,0.5,1.0,1.5,2,0.71,0.78,0.825,0.11499999999999999,3.1457623242192443,2.3912253486363353
0.1,0.5,1.0,1.5,3,0.76,0.795,0.775,0.015000000000000013,3.225121867548523,1.812013891950594
0.1,0.5,1.0,1.5,4,0.785,0.845,0.84,0.05499999999999994,3.0127712519633745,1.7248521348742991
0.1,0.5,1.0,1.5,5,0.75,0.805,0.795,0.04500000000000004,2.8276432825077955,1.4310232376016025
0.1,0.5,1.0,1.5,6,0.775,0.69,0.685,-0.08999999999999997,2.5759615916123555,1.0621614913712696
0.1,0.5,1.0,1.5,8,0.76,0.78,0.765,0.0050000000000000044,2.9180431228905985,1.7206554883322784
0.1,0.5,1.0,1.5,7,0.815,0.815,0.8,-0.014999999999999902,2.6602004809484106,1.5610619309135831
0.1,0.5,1.0,2.0,0,0.795,0.84,0.815,0.019999999999999907,2.674429761185377,1.8609323094000694
0.1,0.5,1.0,1.5,9,0.81,0.83,0.84,0.029999999999999916,2.7956275493095473,1.7083564198776326
0.1,0.5,1.0,2.0,1,0.835,0.855,0.845,0.010000000000000009,2.7586693727710916,1.8159210238751387
0.1,0.5,1.0,2.0,2,0.7,0.785,0.8,0.10000000000000009,2.900378673154561,2.260388177534139
0.1,0.5,1.0,2.0,4,0.785,0.855,0.86,0.07499999999999996,2.6726621082665702,1.6754752738604004
0.1,0.5,1.0,2.0,3,0.77,0.785,0.765,-0.0050000000000000044,3.021516047694228,1.7756772329435926
0.1,0.5,1.0,2.0,5,0.755,0.79,0.79,0.03500000000000003,2.540491707440354,1.2922948038397857
0.1,0.5,1.0,2.0,6,0.795,0.71,0.695,-0.10000000000000009,2.191165524567529,0.9265305457261115
0.1,0.5,1.0,2.0,8,0.775,0.75,0.765,-0.010000000000000009,2.6158189267372585,1.5184180434733656
0.1,0.5,1.0,2.0,7,0.82,0.825,0.805,-0.014999999999999902,2.3394202437723615,1.4253137639972047
0.1,0.5,1.0,3.0,0,0.795,0.825,0.825,0.029999999999999916,2.1934855756805183,1.6428073204215639
0.1,0.5,1.0,2.0,9,0.82,0.835,0.83,0.010000000000000009,2.4570524876103836,1.5031841118052376
0.1,0.5,1.0,3.0,1,0.83,0.86,0.85,0.020000000000000018,2.207770156915819,1.601323162401815
0.1,0.5,1.0,3.0,2,0.7,0.785,0.8,0.10000000000000009,2.52468716335678,1.9585248798888577
0.1,0.5,1.0,3.0,3,0.79,0.785,0.78,-0.010000000000000009,2.6042943369669733,1.5892134677430445
0.1,0.5,1.0,3.0,4,0.79,0.855,0.88,0.08999999999999997,2.275111341504048,1.5206486279820322
0.1,0.5,1.0,3.0,5,0.79,0.8,0.795,0.0050000000000000044,2.019490937993526,0.9719059223375754
0.1,0.5,1.0,3.0,6,0.805,0.74,0.735,-0.07000000000000006,1.6876140421883823,0.7420618829388994
0.1,0.5,1.0,3.0,7,0.82,0.84,0.81,-0.009999999999999898,1.8703519845910903,1.1969715510144758
0.1,0.5,1.0,3.0,8,0.775,0.795,0.785,0.010000000000000009,2.0071615300064227,1.1736273035709361
0.1,0.5,1.0,3.0,9,0.815,0.83,0.82,0.0050000000000000044,2.0308224360837737,1.2726065967847595
0.1,0.5,1.0,5.0,0,0.8,0.83,0.845,0.04499999999999993,1.5644950208028894,1.2327374704364782
0.1,0.5,1.0,5.0,1,0.85,0.875,0.875,0.025000000000000022,1.602701904837004,1.2653995596449983
0.1,0.5,1.0,5.0,2,0.73,0.78,0.805,0.07500000000000007,1.9719061552905868,1.4781902252673544
0.1,0.5,1.0,5.0,3,0.79,0.795,0.79,0.0,1.8131553228668236,1.1076518183539847
0.1,0.5,1.0,5.0,4,0.815,0.89,0.895,0.08000000000000007,1.6840607946307256,1.1109564328833592
0.1,0.5,1.0,5.0,5,0.81,0.795,0.79,-0.020000000000000018,1.4009013002526434,0.6649897577472116
0.1,0.5,1.0,5.0,6,0.81,0.78,0.76,-0.050000000000000044,1.1436671550093593,0.5265424666531139
0.1,0.5,1.0,5.0,7,0.815,0.825,0.805,-0.009999999999999898,1.3501496144436658,0.8916449700300728
0.1,0.5,1.0,5.0,8,0.8,0.775,0.765,-0.03500000000000003,1.3145982421243028,0.7223114349027026
0.1,0.5,1.0,5.0,9,0.82,0.81,0.83,0.010000000000000009,1.4370118103359182,0.8868770498459277
0.2,0.1,1.0,1.0,0,0.82,0.6,0.795,-0.02499999999999991,3.3468184045821636,2.766215160174647
0.2,0.1,1.0,1.0,1,0.85,0.805,0.84,-0.010000000000000009,3.4023221387972136,2.1529552832486054
0.2,0.1,1.0,1.0,3,0.74,0.71,0.77,0.030000000000000027,3.263255772773466,2.2879527892964235
0.2,0.1,1.0,1.0,2,0.745,0.735,0.8,0.05500000000000005,3.435547135734834,2.448432948018634
0.2,0.1,1.0,1.0,4,0.815,0.66,0.78,-0.03499999999999992,3.664626426991785,2.589210698808663
0.2,0.1,1.0,1.0,5,0.735,0.71,0.755,0.020000000000000018,2.9439374869898893,1.673364530928629
0.2,0.1,1.0,1.0,6,0.74,0.68,0.685,-0.05499999999999994,3.065676457884755,1.2296274232157478
0.2,0.1,1.0,1.0,7,0.775,0.78,0.77,-0.0050000000000000044,2.9953716876037917,1.5762644768376646
0.2,0.1,1.0,1.0,8,0.74,0.74,0.755,0.015000000000000013,3.088981291850132,1.9288753069939377
0.2,0.1,1.0,1.0,9,0.795,0.835,0.82,0.02499999999999991,3.165920063719566,1.9731462115012834
0.2,0.1,1.0,1.5,1,0.85,0.84,0.865,0.015000000000000013,3.008081201960585,1.9107509412568056
0.2,0.1,1.0,1.5,0,0.83,0.835,0.835,0.0050000000000000044,3.1301361745997753,1.8773103194858691
0.2,0.1,1.0,1.5,2,0.74,0.745,0.815,0.07499999999999996,3.1345990065888736,2.269536466357153
0.2,0.1,1.0,1.5,3,0.75,0.71,0.77,0.020000000000000018,2.926522167356406,2.2616702876474046
0.2,0.1,1.0,1.5,4,0.825,0.855,0.845,0.020000000000000018,3.066134821679934,1.6173358050799422
0.2,0.1,1.0,1.5,5,0.765,0.705,0.78,0.015000000000000013,2.6546121938500584,1.6164718368858417
0.2,0.1,1.0,1.5,7,0.805,0.81,0.79,-0.015000000000000013,2.6381161513607854,1.5119940513024912
0.2,0.1,1.0,1.5,6,0.78,0.68,0.695,-0.08500000000000008,2.573209580381126,1.0469641784742152
0.2,0.1,1.0,1.5,8,0.77,0.77,0.745,-0.025000000000000022,2.723671699768364,1.5298961751106614
0.2,0.1,1.0,1.5,9,0.82,0.825,0.835,0.015000000000000013,2.7314189052125553,1.6439595323619296
0.2,0.1,1.0,2.0,0,0.815,0.815,0.815,0.0,2.612027915439884,1.9007285073045153
0.2,0.1,1.0,2.0,1,0.865,0.845,0.85,-0.015000000000000013,2.6870228979053934,1.7737515953002423
0.2,0.1,1.0,2.0,2,0.73,0.78,0.815,0.08499999999999996,2.879250294101563,2.095046374378022
0.2,0.1,1.0,2.0,3,0.77,0.73,0.795,0.025000000000000022,2.8006500921936994,1.9707302033557863
0.2,0.1,1.0,2.0,6,0.795,0.715,0.695,-0.10000000000000009,2.1928968092933396,0.9099647106865146
0.2,0.1,1.0,2.0,4,0.805,0.845,0.865,0.05999999999999994,2.672699858015942,1.5384095189249818
0.2,0.1,1.0,2.0,5,0.77,0.705,0.77,0.0,2.387449178723447,1.4893807488095485
0.2,0.1,1.0,2.0,7,0.82,0.825,0.795,-0.02499999999999991,2.304139646104393,1.3681078108907179
0.2,0.1,1.0,2.0,8,0.79,0.765,0.76,-0.030000000000000027,2.4318514162898985,1.3339714762524835
0.2,0.1,1.0,2.0,9,0.82,0.83,0.835,0.015000000000000013,2.3978032159406437,1.4348880939809368
0.2,0.1,1.0,3.0,0,0.805,0.825,0.83,0.02499999999999991,2.165570418404007,1.6374747634490894
0.2,0.1,1.0,3.0,1,0.86,0.865,0.855,-0.0050000000000000044,2.16190565707795,1.5489623731218556
0.2,0.1,1.0,3.0,2,0.725,0.795,0.8,0.07500000000000007,2.478993665677975,1.807429796550731
0.2,0.1,1.0,3.0,3,0.785,0.75,0.795,0.010000000000000009,2.5356514040340876,1.7375864335909808
0.2,0.1,1.0,3.0,4,0.8,0.865,0.87,0.06999999999999995,2.244807614603765,1.4221647512942923
0.2,0.1,1.0,3.0,6,0.805,0.75,0.74,-0.06500000000000006,1.6857998023866523,0.7258179302445261
0.2,0.1,1.0,3.0,5,0.78,0.76,0.775,-0.0050000000000000044,1.934602771478403,1.1195204121718676
0.2,0.1,1.0,3.0,8,0.805,0.775,0.77,-0.03500000000000003,1.8560601421102578,0.9826966411001246
0.2,0.1,1.0,3.0,7,0.825,0.84,0.81,-0.014999999999999902,1.848101228534115,1.1538708515172753
0.2,0.1,1.0,3.0,9,0.825,0.82,0.82,-0.0050000000000000044,1.9651070702525244,1.1893591315385215
0.2,0.1,1.0,5.0,0,0.81,0.825,0.835,0.02499999999999991,1.5451091412462308,1.20382521987421
0.2,0.1,1.0,5.0,1,0.865,0.88,0.875,0.010000000000000009,1.5298857183940706,1.1803879073122663
0.2,0.1,1.0,5.0,2,0.745,0.795,0.805,0.06000000000000005,1.928737938792345,1.3770757582692335
0.2,0.1,1.0,5.0,3,0.79,0.795,0.795,0.0050000000000000044,1.7442782170678277,1.068947537292412
0.2,0.1,1.0,5.0,4,0.835,0.885,0.895,0.06000000000000005,1.6518979998790189,1.0379775588488593
0.2,0.1,1.0,5.0,5,0.8,0.785,0.795,-0.0050000000000000044,1.402730894748848,0.7790616368554469
0.2,0.1,1.0,5.0,6,0.81,0.76,0.755,-0.05500000000000005,1.1351034541174392,0.5120173170585629
0.2,0.1,1.0,5.0,7,0.81,0.825,0.805,-0.0050000000000000044,1.3376418154912697,0.8653023173494974
0.2,0.1,1.0,5.0,9,0.82,0.82,0.82,0.0,1.4060961902715154,0.8474155925062523
0.2,0.1,1.0,5.0,8,0.8,0.775,0.77,-0.030000000000000027,1.2884051516989063,0.6686936031346589
0.2,0.2,1.0,1.0,0,0.795,0.85,0.83,0.03499999999999992,3.5802721298126574,1.9731520835564589
0.2,0.2,1.0,1.0,1,0.85,0.815,0.85,0.0,3.4333135827144043,2.0836781245836247
0.2,0.2,1.0,1.0,3,0.73,0.775,0.765,0.03500000000000003,3.344075769919225,1.9806035644478448
0.2,0.2,1.0,1.0,2,0.75,0.745,0.795,0.04500000000000004,3.4082029883109453,2.36041924959482
0.2,0.2,1.0,1.0,4,0.82,0.845,0.825,0.0050000000000000044,3.6292839164911666,2.0034648438403138
0.2,0.2,1.0,1.0,5,0.74,0.75,0.755,0.015000000000000013,2.981573436800153,1.5435963633714098
0.2,0.2,1.0,1.0,6,0.75,0.665,0.68,-0.06999999999999995,3.0709490924713054,1.229682397664728
0.2,0.2,1.0,1.0,7,0.775,0.79,0.775,0.0,3.004590959783391,1.586143168309558
0.2,0.2,1.0,1.0,8,0.77,0.77,0.78,0.010000000000000009,3.003461350964898,1.7326053256104592
0.2,0.2,1.0,1.5,0,0.835,0.845,0.84,0.0050000000000000044,3.1509658691508466,1.8767485463823954
0.2,0.2,1.0,1.5,1,0.845,0.845,0.865,0.020000000000000018,3.0322201594417355,1.9052497541533924
0.2,0.2,1.0,1.0,9,0.785,0.83,0.825,0.039999999999999925,3.1644807522038434,1.9253571635384175
0.2,0.2,1.0,1.5,2,0.745,0.775,0.81,0.06500000000000006,3.118712180318636,2.245402182081924
0.2,0.2,1.0,1.5,3,0.75,0.755,0.77,0.020000000000000018,3.0373778619154677,1.9073474203453389
0.2,0.2,1.0,1.5,5,0.76,0.755,0.79,0.030000000000000027,2.693957560031504,1.4069604342841346
0.2,0.2,1.0,1.5,6,0.785,0.685,0.695,-0.09000000000000008,2.5704747626118616,1.0441741771070778
0.2,0.2,1.0,1.5,4,0.825,0.84,0.855,0.030000000000000027,3.0661325221227376,1.5517448426898612
0.2,0.2,1.0,1.5,7,0.815,0.81,0.79,-0.02499999999999991,2.6421005614961772,1.5170901010128086
0.2,0.2,1.0,1.5,8,0.78,0.77,0.76,-0.020000000000000018,2.74285179929267,1.5429115114400838
0.2,0.2,1.0,1.5,9,0.815,0.825,0.83,0.015000000000000013,2.7415684505575424,1.6435336005148349
0.2,0.2,1.0,2.0,0,0.815,0.835,0.82,0.0050000000000000044,2.6449617590464185,1.8711868353793495
0.2,0.2,1.0,2.0,1,0.86,0.84,0.85,-0.010000000000000009,2.7116086806241713,1.7896598145263278
0.2,0.2,1.0,2.0,2,0.72,0.78,0.825,0.10499999999999998,2.87563365919022,2.097684611085229
0.2,0.2,1.0,2.0,3,0.765,0.755,0.79,0.025000000000000022,2.855210091246365,1.8083462938003465
0.2,0.2,1.0,2.0,4,0.795,0.85,0.865,0.06999999999999995,2.6680209111701756,1.5498644692101107
0.2,0.2,1.0,2.0,5,0.765,0.78,0.785,0.020000000000000018,2.4290966709986366,1.2715045504628266
0.2,0.2,1.0,2.0,6,0.8,0.715,0.69,-0.1100000000000001,2.192242092949402,0.9099889356815564
0.2,0.2,1.0,2.0,7,0.825,0.825,0.795,-0.029999999999999916,2.310366880740006,1.37659391328283
0.2,0.2,1.0,2.0,8,0.795,0.77,0.775,-0.020000000000000018,2.4498417196474964,1.3514189685327864
0.2,0.2,1.0,2.0,9,0.825,0.825,0.84,0.015000000000000013,2.404479476319959,1.4303031378094848
0.2,0.2,1.0,3.0,0,0.81,0.83,0.82,0.009999999999999898,2.1727744937298716,1.6291624143215586
0.2,0.2,1.0,3.0,1,0.86,0.865,0.85,-0.010000000000000009,2.17006210213936,1.5539573664710158
0.2,0.2,1.0,3.0,2,0.72,0.8,0.8,0.08000000000000007,2.4772163834600867,1.8158420671809905
0.2,0.2,1.0,3.0,3,0.78,0.76,0.78,0.0,2.543134875457566,1.6115936298000804
0.2,0.2,1.0,3.0,4,0.8,0.86,0.87,0.06999999999999995,2.243973793037359,1.4265077890784892
0.2,0.2,1.0,3.0,5,0.785,0.785,0.79,0.0050000000000000044,1.9499625429031096,1.0060946321191266
0.2,0.2,1.0,3.0,6,0.805,0.75,0.74,-0.06500000000000006,1.6861270994748816,0.7264611901182434
0.2,0.2,1.0,3.0,7,0.825,0.84,0.81,-0.014999999999999902,1.8519345621003067,1.1596533765665473
0.2,0.2,1.0,3.0,9,0.82,0.825,0.815,-0.0050000000000000044,1.9759769584417615,1.1959511673069882
