seed,condition,T_max,t,accuracy
3,group_a,20,1,0.740000
3,group_a,20,2,0.725000
3,group_a,20,3,0.720000
3,group_a,20,4,0.715000
3,group_a,20,5,0.735000
3,group_a,20,6,0.725000
3,group_a,20,7,0.730000
3,group_a,20,8,0.730000
3,group_a,20,9,0.705000
3,group_a,20,10,0.695000
3,group_a,20,11,0.725000
3,group_a,20,12,0.675000
3,group_a,20,13,0.705000
3,group_a,20,14,0.715000
3,group_a,20,15,0.720000
3,group_a,20,16,0.735000
3,group_a,20,17,0.705000
3,group_a,20,18,0.755000
3,group_a,20,19,0.720000
3,group_a,20,20,0.695000
3,group_c1,20,1,0.740000
3,group_c1,20,2,0.659333
3,group_c1,20,3,0.668333
3,group_c1,20,4,0.632833
3,group_c1,20,5,0.662333
3,group_c1,20,6,0.670167
3,group_c1,20,7,0.656333
3,group_c1,20,8,0.668500
3,group_c1,20,9,0.630833
3,group_c1,20,10,0.659833
3,group_c1,20,11,0.660667
3,group_c1,20,12,0.663500
3,group_c1,20,13,0.661833
3,group_c1,20,14,0.640167
3,group_c1,20,15,0.637333
3,group_c1,20,16,0.683167
3,group_c1,20,17,0.657000
3,group_c1,20,18,0.698833
3,group_c1,20,19,0.664333
3,group_c1,20,20,0.649833
3,group_c2,20,1,0.740000
3,group_c2,20,2,0.610000
3,group_c2,20,3,0.565000
3,group_c2,20,4,0.575000
3,group_c2,20,5,0.535000
3,group_c2,20,6,0.545000
3,group_c2,20,7,0.610000
3,group_c2,20,8,0.545000
3,group_c2,20,9,0.580000
3,group_c2,20,10,0.570000
3,group_c2,20,11,0.520000
3,group_c2,20,12,0.495000
3,group_c2,20,13,0.555000
3,group_c2,20,14,0.535000
3,group_c2,20,15,0.540000
3,group_c2,20,16,0.615000
3,group_c2,20,17,0.565000
3,group_c2,20,18,0.565000
3,group_c2,20,19,0.605000
3,group_c2,20,20,0.560000
4,baseline,3,1,0.785000
4,baseline,3,2,0.930000
4,baseline,3,3,0.940000
4,group_a,3,1,0.785000
4,group_a,3,2,0.770000
4,group_a,3,3,0.720000
4,group_c1,3,1,0.785000
4,group_c1,3,2,0.771000
4,group_c1,3,3,0.696500
4,group_c2,3,1,0.785000
4,group_c2,3,2,0.750000
4,group_c2,3,3,0.660000
4,baseline,5,1,0.755000
4,baseline,5,2,0.915000
4,baseline,5,3,0.965000
4,baseline,5,4,0.980000
4,baseline,5,5,0.970000
4,group_a,5,1,0.755000
4,group_a,5,2,0.775000
4,group_a,5,3,0.785000
4,group_a,5,4,0.770000
4,group_a,5,5,0.775000
4,group_c1,5,1,0.755000
4,group_c1,5,2,0.754167
4,group_c1,5,3,0.735500
4,group_c1,5,4,0.740667
4,group_c1,5,5,0.714500
4,group_c2,5,1,0.755000
4,group_c2,5,2,0.750000
4,group_c2,5,3,0.710000
4,group_c2,5,4,0.715000
4,group_c2,5,5,0.720000
4,baseline,7,1,0.755000
4,baseline,7,2,0.950000
4,baseline,7,3,0.955000
4,baseline,7,4,0.960000
4,baseline,7,5,0.965000
4,baseline,7,6,0.950000
4,baseline,7,7,0.970000
4,group_a,7,1,0.755000
4,group_a,7,2,0.810000
4,group_a,7,3,0.790000
4,group_a,7,4,0.775000
4,group_a,7,5,0.815000
4,group_a,7,6,0.800000
4,group_a,7,7,0.775000
4,group_c1,7,1,0.755000
4,group_c1,7,2,0.784167
4,group_c1,7,3,0.734833
4,group_c1,7,4,0.713167
4,group_c1,7,5,0.743333
4,group_c1,7,6,0.699333
4,group_c1,7,7,0.698667
4,group_c2,7,1,0.755000
4,group_c2,7,2,0.750000
4,group_c2,7,3,0.705000
4,group_c2,7,4,0.685000
4,group_c2,7,5,0.690000
4,group_c2,7,6,0.710000
4,group_c2,7,7,0.715000
4,baseline,10,1,0.785000
4,baseline,10,2,0.920000
4,baseline,10,3,0.950000
4,baseline,10,4,0.935000
4,baseline,10,5,0.940000
4,baseline,10,6,0.930000
4,baseline,10,7,0.940000
4,baseline,10,8,0.955000
4,baseline,10,9,0.965000
4,baseline,10,10,0.960000
4,group_a,10,1,0.785000
4,group_a,10,2,0.790000
4,group_a,10,3,0.775000
4,group_a,10,4,0.760000
4,group_a,10,5,0.730000
4,group_a,10,6,0.755000
4,group_a,10,7,0.755000
4,group_a,10,8,0.765000
4,group_a,10,9,0.785000
4,group_a,10,10,0.810000
4,group_c1,10,1,0.785000
4,group_c1,10,2,0.757333
4,group_c1,10,3,0.735333
4,group_c1,10,4,0.726833
4,group_c1,10,5,0.694333
4,group_c1,10,6,0.710333
4,group_c1,10,7,0.674500
4,group_c1,10,8,0.720667
4,group_c1,10,9,0.720833
4,group_c1,10,10,0.721500
4,group_c2,10,1,0.785000
4,group_c2,10,2,0.725000
4,group_c2,10,3,0.725000
4,group_c2,10,4,0.710000
4,group_c2,10,5,0.695000
4,group_c2,10,6,0.655000
4,group_c2,10,7,0.655000
4,group_c2,10,8,0.695000
4,group_c2,10,9,0.690000
4,group_c2,10,10,0.660000
4,baseline,15,1,0.770000
4,baseline,15,2,0.915000
4,baseline,15,3,0.935000
4,baseline,15,4,0.970000
4,baseline,15,5,0.935000
4,baseline,15,6,0.925000
4,baseline,15,7,0.925000
4,baseline,15,8,0.965000
4,baseline,15,9,0.975000
4,baseline,15,10,0.945000
4,baseline,15,11,0.935000
4,baseline,15,12,0.960000
4,baseline,15,13,0.955000
4,baseline,15,14,0.935000
4,baseline,15,15,0.950000
4,group_a,15,1,0.770000
4,group_a,15,2,0.770000
4,group_a,15,3,0.745000
4,group_a,15,4,0.785000
4,group_a,15,5,0.760000
4,group_a,15,6,0.740000
4,group_a,15,7,0.790000
4,group_a,15,8,0.750000
4,group_a,15,9,0.800000
4,group_a,15,10,0.755000
4,group_a,15,11,0.755000
4,group_a,15,12,0.775000
4,group_a,15,13,0.735000
4,group_a,15,14,0.760000
4,group_a,15,15,0.740000
4,group_c1,15,1,0.770000
4,group_c1,15,2,0.741000
4,group_c1,15,3,0.712667
4,group_c1,15,4,0.725000
4,group_c1,15,5,0.673833
4,group_c1,15,6,0.689167
4,group_c1,15,7,0.684167
4,group_c1,15,8,0.715000
4,group_c1,15,9,0.736000
4,group_c1,15,10,0.660500
4,group_c1,15,11,0.681333
4,group_c1,15,12,0.707833
4,group_c1,15,13,0.688000
4,group_c1,15,14,0.686667
4,group_c1,15,15,0.698500
4,group_c2,15,1,0.770000
4,group_c2,15,2,0.700000
4,group_c2,15,3,0.670000
4,group_c2,15,4,0.700000
4,group_c2,15,5,0.670000
4,group_c2,15,6,0.695000
4,group_c2,15,7,0.650000
4,group_c2,15,8,0.660000
4,group_c2,15,9,0.695000
4,group_c2,15,10,0.650000
4,group_c2,15,11,0.680000
4,group_c2,15,12,0.705000
4,group_c2,15,13,0.675000
4,group_c2,15,14,0.665000
4,group_c2,15,15,0.595000
4,baseline,20,1,0.750000
4,baseline,20,2,0.875000
4,baseline,20,3,0.985000
4,baseline,20,4,0.965000
4,baseline,20,5,0.960000
4,baseline,20,6,0.975000
4,baseline,20,7,0.930000
4,baseline,20,8,0.955000
4,baseline,20,9,0.955000
4,baseline,20,10,0.925000
4,baseline,20,11,0.890000
4,baseline,20,12,0.945000
4,baseline,20,13,0.945000
4,baseline,20,14,0.950000
4,baseline,20,15,0.920000
4,baseline,20,16,0.940000
4,baseline,20,17,0.920000
4,baseline,20,18,0.950000
4,baseline,20,19,0.945000
4,baseline,20,20,0.960000
4,group_a,20,1,0.750000
4,group_a,20,2,0.770000
4,group_a,20,3,0.720000
4,group_a,20,4,0.695000
4,group_a,20,5,0.760000
4,group_a,20,6,0.745000
4,group_a,20,7,0.755000
4,group_a,20,8,0.775000
4,group_a,20,9,0.790000
4,group_a,20,10,0.755000
4,group_a,20,11,0.710000
4,group_a,20,12,0.710000
4,group_a,20,13,0.790000
4,group_a,20,14,0.720000
4,group_a,20,15,0.700000
4,group_a,20,16,0.775000
4,group_a,20,17,0.750000
4,group_a,20,18,0.730000
4,group_a,20,19,0.755000
4,group_a,20,20,0.765000
4,group_c1,20,1,0.750000
4,group_c1,20,2,0.736333
4,group_c1,20,3,0.717333
4,group_c1,20,4,0.703000
4,group_c1,20,5,0.725833
4,group_c1,20,6,0.701000
4,group_c1,20,7,0.718500
4,group_c1,20,8,0.723667
4,group_c1,20,9,0.714333
4,group_c1,20,10,0.704333
4,group_c1,20,11,0.682333
4,group_c1,20,12,0.687333
4,group_c1,20,13,0.716667
4,group_c1,20,14,0.692333
4,group_c1,20,15,0.682833
4,group_c1,20,16,0.690000
4,group_c1,20,17,0.721167
4,group_c1,20,18,0.743833
4,group_c1,20,19,0.730167
4,group_c1,20,20,0.730833
4,group_c2,20,1,0.750000
4,group_c2,20,2,0.725000
4,group_c2,20,3,0.695000
4,group_c2,20,4,0.630000
4,group_c2,20,5,0.695000
4,group_c2,20,6,0.630000
4,group_c2,20,7,0.690000
4,group_c2,20,8,0.695000
4,group_c2,20,9,0.670000
4,group_c2,20,10,0.655000
4,group_c2,20,11,0.630000
4,group_c2,20,12,0.670000
4,group_c2,20,13,0.700000
4,group_c2,20,14,0.675000
4,group_c2,20,15,0.620000
4,group_c2,20,16,0.670000
4,group_c2,20,17,0.725000
4,group_c2,20,18,0.630000
4,group_c2,20,19,0.635000
4,group_c2,20,20,0.680000
5,baseline,3,1,0.720000
5,baseline,3,2,0.920000
5,baseline,3,3,0.985000
5,group_a,3,1,0.720000
5,group_a,3,2,0.735000
5,group_a,3,3,0.715000
5,group_c1,3,1,0.720000
5,group_c1,3,2,0.626833
5,group_c1,3,3,0.612500
5,group_c2,3,1,0.720000
5,group_c2,3,2,0.825000
5,group_c2,3,3,0.910000
5,baseline,5,1,0.715000
5,baseline,5,2,0.900000
5,baseline,5,3,0.945000
5,baseline,5,4,0.970000
5,baseline,5,5,0.965000
5,group_a,5,1,0.715000
5,group_a,5,2,0.735000
5,group_a,5,3,0.710000
5,group_a,5,4,0.715000
5,group_a,5,5,0.710000
5,group_c1,5,1,0.715000
5,group_c1,5,2,0.595167
5,group_c1,5,3,0.583833
5,group_c1,5,4,0.604833
5,group_c1,5,5,0.572500
5,group_c2,5,1,0.715000
5,group_c2,5,2,0.805000
5,group_c2,5,3,0.885000
5,group_c2,5,4,0.885000
5,group_c2,5,5,0.875000
5,baseline,7,1,0.705000
5,baseline,7,2,0.925000
5,baseline,7,3,0.950000
5,baseline,7,4,0.980000
5,baseline,7,5,0.975000
5,baseline,7,6,0.965000
5,baseline,7,7,0.960000
5,group_a,7,1,0.705000
5,group_a,7,2,0.675000
5,group_a,7,3,0.635000
5,group_a,7,4,0.745000
5,group_a,7,5,0.720000
5,group_a,7,6,0.695000
5,group_a,7,7,0.670000
5,group_c1,7,1,0.705000
5,group_c1,7,2,0.614167
5,group_c1,7,3,0.562833
5,group_c1,7,4,0.590667
5,group_c1,7,5,0.595500
5,group_c1,7,6,0.578167
5,group_c1,7,7,0.568000
5,group_c2,7,1,0.705000
5,group_c2,7,2,0.835000
5,group_c2,7,3,0.860000
5,group_c2,7,4,0.895000
5,group_c2,7,5,0.900000
5,group_c2,7,6,0.910000
5,group_c2,7,7,0.865000
5,baseline,10,1,0.715000
5,baseline,10,2,0.905000
5,baseline,10,3,0.975000
5,baseline,10,4,0.980000
5,baseline,10,5,0.955000
5,baseline,10,6,0.975000
5,baseline,10,7,0.980000
5,baseline,10,8,0.965000
5,baseline,10,9,0.970000
5,baseline,10,10,0.960000
5,group_a,10,1,0.715000
5,group_a,10,2,0.715000
5,group_a,10,3,0.740000
5,group_a,10,4,0.685000
5,group_a,10,5,0.650000
5,group_a,10,6,0.710000
5,group_a,10,7,0.700000
5,group_a,10,8,0.710000
5,group_a,10,9,0.650000
5,group_a,10,10,0.690000
5,group_c1,10,1,0.715000
5,group_c1,10,2,0.580333
5,group_c1,10,3,0.600667
5,group_c1,10,4,0.554000
5,group_c1,10,5,0.530000
5,group_c1,10,6,0.556167
5,group_c1,10,7,0.552000
5,group_c1,10,8,0.566500
5,group_c1,10,9,0.568167
5,group_c1,10,10,0.545333
5,group_c2,10,1,0.715000
5,group_c2,10,2,0.800000
5,group_c2,10,3,0.900000
5,group_c2,10,4,0.900000
5,group_c2,10,5,0.870000
5,group_c2,10,6,0.855000
5,group_c2,10,7,0.900000
5,group_c2,10,8,0.885000
5,group_c2,10,9,0.880000
5,group_c2,10,10,0.860000
5,baseline,15,1,0.725000
5,baseline,15,2,0.900000
5,baseline,15,3,0.935000
5,baseline,15,4,0.960000
5,baseline,15,5,0.960000
5,baseline,15,6,0.970000
5,baseline,15,7,0.980000
5,baseline,15,8,0.970000
5,baseline,15,9,0.975000
5,baseline,15,10,0.970000
5,baseline,15,11,0.965000
5,baseline,15,12,0.960000
5,baseline,15,13,0.985000
5,baseline,15,14,0.965000
5,baseline,15,15,0.965000
5,group_a,15,1,0.725000
5,group_a,15,2,0.685000
5,group_a,15,3,0.695000
5,group_a,15,4,0.710000
5,group_a,15,5,0.710000
5,group_a,15,6,0.740000
5,group_a,15,7,0.730000
5,group_a,15,8,0.715000
5,group_a,15,9,0.740000
5,group_a,15,10,0.705000
5,group_a,15,11,0.725000
5,group_a,15,12,0.720000
5,group_a,15,13,0.755000
5,group_a,15,14,0.700000
5,group_a,15,15,0.740000
5,group_c1,15,1,0.725000
5,group_c1,15,2,0.597500
5,group_c1,15,3,0.590667
5,group_c1,15,4,0.577333
5,group_c1,15,5,0.590500
5,group_c1,15,6,0.599500
5,group_c1,15,7,0.614167
5,group_c1,15,8,0.583333
5,group_c1,15,9,0.585667
5,group_c1,15,10,0.584500
5,group_c1,15,11,0.591500
5,group_c1,15,12,0.605333
5,group_c1,15,13,0.618000
5,group_c1,15,14,0.597167
5,group_c1,15,15,0.574000
5,group_c2,15,1,0.725000
5,group_c2,15,2,0.815000
5,group_c2,15,3,0.875000
5,group_c2,15,4,0.890000
5,group_c2,15,5,0.915000
5,group_c2,15,6,0.885000
5,group_c2,15,7,0.905000
5,group_c2,15,8,0.880000
5,group_c2,15,9,0.900000
5,group_c2,15,10,0.900000
5,group_c2,15,11,0.885000
5,group_c2,15,12,0.895000
5,group_c2,15,13,0.900000
5,group_c2,15,14,0.890000
5,group_c2,15,15,0.900000
5,baseline,20,1,0.695000
5,baseline,20,2,0.945000
5,baseline,20,3,0.950000
5,baseline,20,4,0.990000
5,baseline,20,5,0.980000
5,baseline,20,6,0.975000
5,baseline,20,7,0.985000
5,baseline,20,8,0.990000
5,baseline,20,9,0.980000
5,baseline,20,10,0.980000
5,baseline,20,11,0.960000
5,baseline,20,12,0.980000
5,baseline,20,13,0.985000
5,baseline,20,14,0.980000
5,baseline,20,15,0.970000
5,baseline,20,16,0.965000
5,baseline,20,17,0.970000
5,baseline,20,18,0.965000
5,baseline,20,19,0.965000
5,baseline,20,20,0.980000
5,group_a,20,1,0.695000
5,group_a,20,2,0.675000
5,group_a,20,3,0.730000
5,group_a,20,4,0.685000
5,group_a,20,5,0.640000
5,group_a,20,6,0.695000
5,group_a,20,7,0.675000
5,group_a,20,8,0.710000
5,group_a,20,9,0.760000
5,group_a,20,10,0.650000
5,group_a,20,11,0.735000
5,group_a,20,12,0.695000
5,group_a,20,13,0.670000
5,group_a,20,14,0.675000
5,group_a,20,15,0.710000
5,group_a,20,16,0.745000
5,group_a,20,17,0.690000
5,group_a,20,18,0.680000
5,group_a,20,19,0.705000
5,group_a,20,20,0.705000
5,group_c1,20,1,0.695000
5,group_c1,20,2,0.601667
5,group_c1,20,3,0.592500
5,group_c1,20,4,0.558167
5,group_c1,20,5,0.567833
5,group_c1,20,6,0.568167
5,group_c1,20,7,0.565000
5,group_c1,20,8,0.571167
5,group_c1,20,9,0.595333
5,group_c1,20,10,0.549667
5,group_c1,20,11,0.603667
5,group_c1,20,12,0.571000
5,group_c1,20,13,0.556000
5,group_c1,20,14,0.576167
5,group_c1,20,15,0.562833
5,group_c1,20,16,0.569500
5,group_c1,20,17,0.562167
5,group_c1,20,18,0.574000
5,group_c1,20,19,0.575333
5,group_c1,20,20,0.551167
5,group_c2,20,1,0.695000
5,group_c2,20,2,0.825000
5,group_c2,20,3,0.860000
5,group_c2,20,4,0.885000
5,group_c2,20,5,0.900000
5,group_c2,20,6,0.920000
5,group_c2,20,7,0.885000
5,group_c2,20,8,0.885000
5,group_c2,20,9,0.910000
5,group_c2,20,10,0.900000
5,group_c2,20,11,0.875000
5,group_c2,20,12,0.910000
5,group_c2,20,13,0.875000
5,group_c2,20,14,0.875000
5,group_c2,20,15,0.900000
5,group_c2,20,16,0.910000
5,group_c2,20,17,0.880000
5,group_c2,20,18,0.880000
5,group_c2,20,19,0.900000
5,group_c2,20,20,0.855000
6,baseline,3,1,0.595000
6,baseline,3,2,0.815000
6,baseline,3,3,0.830000
6,group_a,3,1,0.595000
6,group_a,3,2,0.575000
6,group_a,3,3,0.590000
6,group_c1,3,1,0.595000
6,group_c1,3,2,0.544000
6,group_c1,3,3,0.538333
6,group_c2,3,1,0.595000
6,group_c2,3,2,0.555000
6,group_c2,3,3,0.560000
6,baseline,5,1,0.605000
6,baseline,5,2,0.800000
6,baseline,5,3,0.830000
6,baseline,5,4,0.880000
6,baseline,5,5,0.895000
6,group_a,5,1,0.605000
6,group_a,5,2,0.605000
6,group_a,5,3,0.620000
6,group_a,5,4,0.640000
6,group_a,5,5,0.635000
6,group_c1,5,1,0.605000
6,group_c1,5,2,0.551500
6,group_c1,5,3,0.583000
6,group_c1,5,4,0.613167
6,group_c1,5,5,0.588667
6,group_c2,5,1,0.605000
6,group_c2,5,2,0.570000
6,group_c2,5,3,0.595000
6,group_c2,5,4,0.625000
6,group_c2,5,5,0.595000
6,baseline,7,1,0.610000
6,baseline,7,2,0.785000
6,baseline,7,3,0.855000
6,baseline,7,4,0.800000
6,baseline,7,5,0.845000
6,baseline,7,6,0.830000
6,baseline,7,7,0.830000
6,group_a,7,1,0.610000
6,group_a,7,2,0.620000
6,group_a,7,3,0.575000
6,group_a,7,4,0.600000
6,group_a,7,5,0.595000
6,group_a,7,6,0.560000
6,group_a,7,7,0.620000
6,group_c1,7,1,0.610000
6,group_c1,7,2,0.533167
6,group_c1,7,3,0.534167
6,group_c1,7,4,0.559000
6,group_c1,7,5,0.551833
6,group_c1,7,6,0.540500
6,group_c1,7,7,0.549500
6,group_c2,7,1,0.610000
6,group_c2,7,2,0.605000
6,group_c2,7,3,0.600000
6,group_c2,7,4,0.620000
6,group_c2,7,5,0.620000
6,group_c2,7,6,0.535000
6,group_c2,7,7,0.605000
6,baseline,10,1,0.670000
6,baseline,10,2,0.850000
6,baseline,10,3,0.870000
6,baseline,10,4,0.840000
6,baseline,10,5,0.800000
6,baseline,10,6,0.820000
6,baseline,10,7,0.850000
6,baseline,10,8,0.840000
6,baseline,10,9,0.825000
6,baseline,10,10,0.870000
6,group_a,10,1,0.670000
6,group_a,10,2,0.670000
6,group_a,10,3,0.670000
6,group_a,10,4,0.600000
6,group_a,10,5,0.570000
6,group_a,10,6,0.660000
6,group_a,10,7,0.630000
6,group_a,10,8,0.600000
6,group_a,10,9,0.720000
6,group_a,10,10,0.625000
6,group_c1,10,1,0.670000
6,group_c1,10,2,0.597833
6,group_c1,10,3,0.613333
6,group_c1,10,4,0.555000
6,group_c1,10,5,0.544500
6,group_c1,10,6,0.587167
6,group_c1,10,7,0.575667
6,group_c1,10,8,0.569500
6,group_c1,10,9,0.600667
6,group_c1,10,10,0.574833
6,group_c2,10,1,0.670000
6,group_c2,10,2,0.635000
6,group_c2,10,3,0.645000
6,group_c2,10,4,0.645000
6,group_c2,10,5,0.610000
6,group_c2,10,6,0.610000
6,group_c2,10,7,0.625000
6,group_c2,10,8,0.565000
6,group_c2,10,9,0.640000
6,group_c2,10,10,0.670000
6,baseline,15,1,0.600000
6,baseline,15,2,0.805000
6,baseline,15,3,0.875000
6,baseline,15,4,0.835000
6,baseline,15,5,0.840000
6,baseline,15,6,0.850000
6,baseline,15,7,0.875000
6,baseline,15,8,0.845000
6,baseline,15,9,0.855000
6,baseline,15,10,0.840000
6,baseline,15,11,0.855000
6,baseline,15,12,0.840000
6,baseline,15,13,0.845000
6,baseline,15,14,0.825000
6,baseline,15,15,0.825000
6,group_a,15,1,0.600000
6,group_a,15,2,0.585000
6,group_a,15,3,0.650000
6,group_a,15,4,0.620000
6,group_a,15,5,0.530000
6,group_a,15,6,0.620000
6,group_a,15,7,0.610000
6,group_a,15,8,0.655000
6,group_a,15,9,0.585000
6,group_a,15,10,0.605000
6,group_a,15,11,0.555000
6,group_a,15,12,0.550000
6,group_a,15,13,0.610000
6,group_a,15,14,0.575000
6,group_a,15,15,0.595000
6,group_c1,15,1,0.600000
6,group_c1,15,2,0.549833
6,group_c1,15,3,0.563167
6,group_c1,15,4,0.568833
6,group_c1,15,5,0.509833
6,group_c1,15,6,0.559167
6,group_c1,15,7,0.532833
6,group_c1,15,8,0.574833
6,group_c1,15,9,0.543833
6,group_c1,15,10,0.546167
6,group_c1,15,11,0.535333
6,group_c1,15,12,0.523667
6,group_c1,15,13,0.547833
6,group_c1,15,14,0.532167
6,group_c1,15,15,0.555833
6,group_c2,15,1,0.600000
6,group_c2,15,2,0.630000
6,group_c2,15,3,0.595000
6,group_c2,15,4,0.635000
6,group_c2,15,5,0.565000
6,group_c2,15,6,0.625000
6,group_c2,15,7,0.550000
6,group_c2,15,8,0.600000
6,group_c2,15,9,0.630000
6,group_c2,15,10,0.610000
6,group_c2,15,11,0.605000
6,group_c2,15,12,0.640000
6,group_c2,15,13,0.590000
6,group_c2,15,14,0.645000
6,group_c2,15,15,0.560000
6,baseline,20,1,0.630000
6,baseline,20,2,0.840000
6,baseline,20,3,0.855000
6,baseline,20,4,0.895000
6,baseline,20,5,0.840000
6,baseline,20,6,0.875000
6,baseline,20,7,0.890000
6,baseline,20,8,0.870000
6,baseline,20,9,0.870000
6,baseline,20,10,0.875000
6,baseline,20,11,0.860000
6,baseline,20,12,0.815000
6,baseline,20,13,0.835000
6,baseline,20,14,0.840000
6,baseline,20,15,0.855000
6,baseline,20,16,0.895000
6,baseline,20,17,0.835000
6,baseline,20,18,0.875000
6,baseline,20,19,0.825000
6,baseline,20,20,0.880000
6,group_a,20,1,0.630000
6,group_a,20,2,0.640000
6,group_a,20,3,0.645000
6,group_a,20,4,0.635000
6,group_a,20,5,0.660000
6,group_a,20,6,0.695000
6,group_a,20,7,0.650000
6,group_a,20,8,0.625000
6,group_a,20,9,0.620000
6,group_a,20,10,0.615000
6,group_a,20,11,0.640000
6,group_a,20,12,0.595000
6,group_a,20,13,0.610000
6,group_a,20,14,0.625000
6,group_a,20,15,0.600000
6,group_a,20,16,0.630000
6,group_a,20,17,0.635000
6,group_a,20,18,0.645000
6,group_a,20,19,0.610000
6,group_a,20,20,0.645000
6,group_c1,20,1,0.630000
6,group_c1,20,2,0.561167
6,group_c1,20,3,0.572000
6,group_c1,20,4,0.594167
6,group_c1,20,5,0.587000
6,group_c1,20,6,0.587167
6,group_c1,20,7,0.593167
6,group_c1,20,8,0.573833
6,group_c1,20,9,0.567333
6,group_c1,20,10,0.556500
6,group_c1,20,11,0.561833
6,group_c1,20,12,0.557667
6,group_c1,20,13,0.552000
6,group_c1,20,14,0.566000
6,group_c1,20,15,0.551333
6,group_c1,20,16,0.552500
6,group_c1,20,17,0.554333
6,group_c1,20,18,0.583500
6,group_c1,20,19,0.553333
6,group_c1,20,20,0.573167
6,group_c2,20,1,0.630000
6,group_c2,20,2,0.625000
6,group_c2,20,3,0.630000
6,group_c2,20,4,0.650000
6,group_c2,20,5,0.605000
6,group_c2,20,6,0.610000
6,group_c2,20,7,0.630000
6,group_c2,20,8,0.605000
6,group_c2,20,9,0.620000
6,group_c2,20,10,0.580000
6,group_c2,20,11,0.650000
6,group_c2,20,12,0.550000
6,group_c2,20,13,0.565000
6,group_c2,20,14,0.600000
6,group_c2,20,15,0.555000
6,group_c2,20,16,0.570000
6,group_c2,20,17,0.560000
6,group_c2,20,18,0.590000
6,group_c2,20,19,0.600000
6,group_c2,20,20,0.550000
7,baseline,3,1,0.785000
7,baseline,3,2,0.900000
7,baseline,3,3,0.935000
7,group_a,3,1,0.785000
7,group_a,3,2,0.785000
7,group_a,3,3,0.855000
7,group_c1,3,1,0.785000
7,group_c1,3,2,0.588500
7,group_c1,3,3,0.560000
7,group_c2,3,1,0.785000
7,group_c2,3,2,0.670000
7,group_c2,3,3,0.565000
7,baseline,5,1,0.790000
7,baseline,5,2,0.925000
7,baseline,5,3,0.925000
7,baseline,5,4,0.945000
7,baseline,5,5,0.955000
7,group_a,5,1,0.790000
7,group_a,5,2,0.780000
7,group_a,5,3,0.710000
7,group_a,5,4,0.795000
7,group_a,5,5,0.850000
7,group_c1,5,1,0.790000
7,group_c1,5,2,0.599667
7,group_c1,5,3,0.539667
7,group_c1,5,4,0.580833
7,group_c1,5,5,0.603667
7,group_c2,5,1,0.790000
7,group_c2,5,2,0.670000
7,group_c2,5,3,0.580000
7,group_c2,5,4,0.580000
7,group_c2,5,5,0.715000
7,baseline,7,1,0.855000
7,baseline,7,2,0.910000
7,baseline,7,3,0.960000
7,baseline,7,4,0.930000
7,baseline,7,5,0.970000
7,baseline,7,6,0.950000
7,baseline,7,7,0.950000
7,group_a,7,1,0.855000
7,group_a,7,2,0.785000
7,group_a,7,3,0.830000
7,group_a,7,4,0.810000
7,group_a,7,5,0.770000
7,group_a,7,6,0.750000
7,group_a,7,7,0.795000
7,group_c1,7,1,0.855000
7,group_c1,7,2,0.583833
7,group_c1,7,3,0.583167
7,group_c1,7,4,0.589667
7,group_c1,7,5,0.563833
7,group_c1,7,6,0.549833
7,group_c1,7,7,0.550333
7,group_c2,7,1,0.855000
7,group_c2,7,2,0.620000
7,group_c2,7,3,0.565000
7,group_c2,7,4,0.560000
7,group_c2,7,5,0.600000
7,group_c2,7,6,0.570000
7,group_c2,7,7,0.605000
7,baseline,10,1,0.790000
7,baseline,10,2,0.870000
7,baseline,10,3,0.905000
7,baseline,10,4,0.940000
7,baseline,10,5,0.950000
7,baseline,10,6,0.960000
7,baseline,10,7,0.960000
7,baseline,10,8,0.975000
7,baseline,10,9,0.950000
7,baseline,10,10,0.970000
7,group_a,10,1,0.790000
7,group_a,10,2,0.755000
7,group_a,10,3,0.775000
7,group_a,10,4,0.855000
7,group_a,10,5,0.780000
7,group_a,10,6,0.810000
7,group_a,10,7,0.800000
7,group_a,10,8,0.810000
7,group_a,10,9,0.795000
7,group_a,10,10,0.835000
7,group_c1,10,1,0.790000
7,group_c1,10,2,0.570667
7,group_c1,10,3,0.570333
7,group_c1,10,4,0.586167
7,group_c1,10,5,0.563667
7,group_c1,10,6,0.569667
7,group_c1,10,7,0.568833
7,group_c1,10,8,0.574667
7,group_c1,10,9,0.565333
7,group_c1,10,10,0.598167
7,group_c2,10,1,0.790000
7,group_c2,10,2,0.655000
7,group_c2,10,3,0.585000
7,group_c2,10,4,0.655000
7,group_c2,10,5,0.615000
7,group_c2,10,6,0.660000
7,group_c2,10,7,0.670000
7,group_c2,10,8,0.690000
7,group_c2,10,9,0.675000
7,group_c2,10,10,0.760000
7,baseline,15,1,0.755000
7,baseline,15,2,0.895000
7,baseline,15,3,0.930000
7,baseline,15,4,0.920000
7,baseline,15,5,0.935000
7,baseline,15,6,0.935000
7,baseline,15,7,0.940000
7,baseline,15,8,0.945000
7,baseline,15,9,0.930000
7,baseline,15,10,0.940000
7,baseline,15,11,0.945000
7,baseline,15,12,0.945000
7,baseline,15,13,0.945000
7,baseline,15,14,0.940000
7,baseline,15,15,0.970000
7,group_a,15,1,0.755000
7,group_a,15,2,0.800000
7,group_a,15,3,0.840000
7,group_a,15,4,0.805000
7,group_a,15,5,0.775000
7,group_a,15,6,0.795000
7,group_a,15,7,0.800000
