seed_model,trial,wrong_trial,pred_t1,correct_t1,cos_div_t2,cos_div_t3,cos_div_mean
9,142,125,1,1,0.03446718777093083,0.01949887007239315,0.02698302892166199
9,143,134,1,1,0.054504640066599164,0.022703789283705533,0.03860421467515235
9,144,76,2,0,0.1737867158229658,0.5337049891135194,0.3537458524682426
9,145,165,1,1,0.022956316734230153,0.0046120274595942146,0.013784172096912184
9,146,50,1,1,0.03361204867600931,0.013121615424718236,0.023366832050363773
9,147,177,4,1,0.06132409086928314,0.005200714478095891,0.03326240267368952
9,148,2,2,1,0.054400952337460895,0.030151559433305608,0.04227625588538325
9,149,34,3,1,0.007585071004518773,0.014114775302167537,0.010849923153343155
9,150,118,1,1,0.057622037928800385,0.056664259519131455,0.05714314872396592
9,151,189,4,1,0.2395211378903812,0.0845651766232901,0.16204315725683566
9,152,176,3,1,0.0363631525484166,0.05878841591630102,0.04757578423235881
9,153,194,2,0,0.2501442757741652,0.35644516338373045,0.3032947195789478
9,154,28,3,1,0.076647869830064,0.2395092838464482,0.1580785768382561
9,155,197,2,1,0.4229106065891791,0.3314134961258226,0.37716205135750086
9,156,93,0,1,0.7287825534421004,0.3036066079956814,0.5161945807188909
9,157,85,0,1,0.7745758066813226,0.05517266964897305,0.41487423816514785
9,158,41,4,1,0.012982955200836144,0.03736181267773442,0.02517238393928528
9,159,94,0,0,0.37938777469747553,0.30901186571233763,0.3441998202049066
9,160,184,2,0,0.649468362028668,1.0494605904197252,0.8494644762241965
9,161,60,1,1,0.5348906915558155,0.23317206368769672,0.3840313776217561
9,162,166,4,1,0.0443034711744017,0.0376029703379307,0.0409532207561662
9,163,144,2,0,0.2791992867226386,0.7447789115131845,0.5119890991179116
9,164,160,2,0,1.060965349076781,1.2022650092947211,1.1316151791857512
9,165,146,1,1,0.04672406169990273,0.01944305939282187,0.0330835605463623
9,166,189,4,1,0.046244584933455624,0.03697130681244787,0.041607945872951746
9,167,139,1,1,0.06374324386933428,0.0034509759949131746,0.033597109932123725
9,168,193,4,1,0.0008932878222507323,0.012582076288255362,0.006737682055253047
9,169,31,3,1,0.07811194378146646,0.021161085112757938,0.0496365144471122
9,170,88,0,1,0.3011883318019777,0.042185289013928706,0.1716868104079532
9,171,83,3,1,0.033721335050225676,0.005168433934654715,0.019444884492440195
9,172,93,0,1,0.019278085877869167,0.054821667558941134,0.03704987671840515
9,173,164,2,0,0.9480655065379215,1.0205112781885892,0.9842883923632554
9,174,84,2,1,0.12649380826959844,0.13699737403131285,0.13174559115045564
9,175,6,3,1,0.0007665149907577495,0.0004506556878629553,0.0006085853393103524
9,176,175,3,1,0.05591680911794894,0.06538968341140883,0.060653246264678884
9,177,23,4,1,0.045070515585301396,0.06391048950885647,0.054490502547078934
9,178,190,3,1,0.0644824072881729,0.029452042835227177,0.046967225061700035
9,179,61,0,1,0.04730966038191031,0.056783549981215264,0.05204660518156279
9,180,155,2,1,0.1279095543983223,0.1187620832709596,0.12333581883464095
9,181,28,3,1,0.15765898302394044,0.3010896517062578,0.2293743173650991
9,182,112,2,1,0.05641549747138641,0.12517244815150275,0.09079397281144458
9,183,172,0,1,0.8968371348032874,0.962295857083449,0.9295664959433683
9,184,194,2,0,0.0506502195783467,0.06785747294804967,0.059253846263198184
9,185,31,3,1,0.017585766719252383,0.014644427480197675,0.01611509709972503
9,186,125,1,1,0.06509986413350721,0.06837440257490157,0.06673713335420439
9,187,20,4,0,0.025954726751413526,0.018319992375016025,0.022137359563214776
9,188,124,4,1,0.059621907274299724,0.03530891835981964,0.04746541281705968
9,189,124,4,1,0.03871336900305733,0.01579477557315212,0.027254072288104725
9,190,1,3,1,0.09410266239057063,0.05956985617682575,0.0768362592836982
9,191,148,2,1,0.04073178643950115,0.02881217260878932,0.034771979524145236
9,192,34,3,1,0.012740304868301466,0.021986111275541398,0.017363208071921432
9,193,162,4,1,0.04927407393804428,0.03454573656505855,0.041909905251551416
9,194,163,2,0,0.16935547061779455,0.23427914918946546,0.20181730990363
9,195,185,3,1,0.0007440353192673665,0.0033984230039988406,0.0020712291616331036
9,196,185,3,1,0.263453039376664,0.3336154604414424,0.2985342499090532
9,197,112,2,1,0.06756277070490835,0.15747880942657655,0.11252079006574245
9,198,39,4,1,0.013850436080569684,0.004622368023116108,0.009236402051842896
9,199,111,3,0,0.1847705059801399,0.7623421583893377,0.4735563321847388
10,0,130,4,1,0.13010120748058418,0.4056303480492903,0.26786577776493725
10,1,163,0,1,0.2592944456203695,0.16378356309386644,0.21153900435711798
10,2,24,4,0,0.14951922541991325,0.31134227646646206,0.23043075094318766
10,3,71,1,1,0.08494239908534507,0.04272017120878846,0.06383128514706676
10,4,146,3,1,0.06978220403993407,0.019440792776649563,0.044611498408291816
10,5,179,1,1,0.0569719105181129,0.04514335604132935,0.051057633279721126
10,6,45,0,1,0.4829567985373848,0.0926868881231776,0.2878218433302812
10,7,138,2,1,0.20608218809486756,0.1596331060947782,0.18285764709482288
10,8,125,2,1,0.1552021271688505,0.06670812613939603,0.11095512665412327
10,9,80,2,1,1.1411383323926942,0.7606680022728833,0.9509031673327888
10,10,90,3,1,0.2970500968640494,0.034487950248232924,0.16576902355614115
10,11,138,2,1,0.578700519306281,0.026394428994564345,0.30254747415042266
10,12,55,4,1,0.049906832210647845,0.03647344903308947,0.043190140621868656
10,13,40,3,1,0.9035690894582655,1.0944332878540952,0.9990011886561804
10,14,89,4,1,0.060661232623427375,0.18049525786882314,0.12057824524612526
10,15,134,0,1,0.16210563181015802,0.050287870370457566,0.1061967510903078
10,16,125,2,1,0.4969114523311893,0.00846904714861818,0.2526902497399037
10,17,45,0,1,0.4063393855968789,0.20781948121957572,0.3070794334082273
10,18,0,4,1,0.07647575967603604,0.575590725483963,0.3260332425799995
10,19,74,4,1,0.1058702100521558,0.07035952473712348,0.08811486739463964
10,20,33,3,1,0.05657348937284601,0.019464160379472517,0.03801882487615926
10,21,131,0,1,0.022499058902485936,0.051757058466782024,0.03712805868463398
10,22,160,4,0,0.5362038291088906,1.5098582946106212,1.023031061859756
10,23,108,4,0,0.7042236236263184,1.8371138513450358,1.270668737485677
10,24,168,4,0,0.025990349105257438,0.21937412978043047,0.12268223944284395
10,25,83,3,0,0.33594230051534524,0.019009251462792198,0.17747577598906872
10,26,165,2,1,0.8395398602680766,0.11955244277554833,0.47954615152181246
10,27,70,4,0,0.06904837109744832,0.8040953543400775,0.4365718627187629
10,28,36,1,1,0.059403596247558976,0.12137179819473753,0.09038769722114826
10,29,132,4,0,0.10856267142531328,0.27620296022645463,0.19238281582588396
10,30,133,4,0,0.007152460258646687,0.016562404263356867,0.011857432261001777
10,31,157,4,1,0.00944472007761299,0.03560588050914515,0.02252530029337907
10,32,134,0,1,0.4010232198397561,0.2564324633018302,0.32872784157079316
10,33,139,3,1,0.6647462001076705,0.483399157966235,0.5740726790369528
10,34,53,1,1,0.11699129355089166,0.1689514051761819,0.14297134936353678
10,35,53,1,1,0.19097970885156956,0.24012250153849857,0.21555110519503407
10,36,127,1,1,0.06979375503461105,0.08450874297856592,0.07715124900658848
10,37,10,3,1,0.03933618681798623,0.06231603673542252,0.050826111776704375
10,38,56,2,0,0.2575995608944641,0.03612681053928235,0.14686318571687323
10,39,127,1,1,0.15364475578213854,0.16014510207451438,0.15689492892832646
10,40,142,3,1,0.6983952007180754,1.0325057315258417,0.8654504661219585
10,41,102,3,0,0.2463882495061952,0.10400138550355953,0.17519481750487736
10,42,170,0,0,0.3520505563097246,0.23124957011346325,0.2916500632115939
10,43,10,3,1,0.6064408582387675,0.574028764857844,0.5902348115483058
10,44,68,1,0,0.05940867121247906,0.08121622915086946,0.07031245018167426
10,45,1,0,1,0.3112063893756316,0.11831681438720931,0.21476160188142046
10,46,67,3,1,0.4132578854540445,0.8703385136350631,0.6417981995445539
10,47,56,2,0,0.45880354225067166,0.04593574068125539,0.2523696414659635
10,48,78,4,1,0.016828607362792236,0.048719395079529715,0.032774001221160975
10,49,89,4,1,0.01837662001442908,0.35109130978269276,0.18473396489856092
10,50,34,1,1,0.012495609707548816,0.024396733344036803,0.01844617152579281
10,51,9,2,1,0.58688901473268,0.3646743282561845,0.47578167149443223
10,52,23,4,0,0.011001577457071976,0.007151810603316933,0.009076694030194454
10,53,35,1,1,0.19097970885156956,0.24012250153849857,0.21555110519503407
10,54,148,4,1,0.0017521287701671717,0.05710970337756027,0.029430916073863722
10,55,148,4,1,0.03322707695143734,0.049715216396933326,0.04147114667418533
10,56,47,2,0,0.45880354225067166,0.04593574068125539,0.2523696414659635
10,57,7,2,1,0.35394934562092895,0.14444972306573034,0.24919953434332964
10,58,19,4,1,0.017999913901955766,0.1062360208763774,0.062117967389166584
10,59,155,4,1,0.09646150862765868,0.08389063830962418,0.09017607346864143
10,60,39,1,1,0.1325678673557953,0.24145230536466233,0.1870100863602288
10,61,114,4,0,0.30458310876491546,0.9311740821786694,0.6178785954717925
10,62,73,0,1,0.07610873448297517,0.03551703448802257,0.05581288448549887
10,63,134,0,1,0.015437485122539507,0.06442922135809959,0.03993335324031955
10,64,44,1,0,0.6381101582322554,1.7017807345580818,1.1699454463951686
10,65,128,3,1,0.21808195603731673,0.055521758115406716,0.13680185707636172
10,66,31,4,1,0.07534946296197853,0.28299277392142386,0.1791711184417012
10,67,43,3,1,0.17669532931879184,0.24306295691234658,0.2098791431155692
10,68,103,1,0,0.300171251621671,1.2262723132607054,0.7632217824411882
10,69,133,4,0,0.17222932203900643,0.2470408293177846,0.2096350756783955
10,70,30,4,0,0.30315390567779377,0.6839506851199764,0.49355229539888507
10,71,173,1,1,0.11498863726966213,0.10222694765310347,0.1086077924613828
10,72,71,1,1,0.2348756597841598,0.261058849580457,0.2479672546823084
10,73,93,0,1,0.2626007699059115,0.07822745056231406,0.1704141102341128
10,74,14,4,1,0.1988903067559734,0.6584147208288734,0.4286525137924234
10,75,127,1,1,0.021351901436713505,0.03968659617498782,0.030519248805850663
10,76,145,3,1,0.5777856368867023,0.5477838445173969,0.5627847407020496
10,77,3,1,1,0.01310597101315869,0.02827371231115816,0.020689841662158426
10,78,96,4,1,0.05190982915824427,0.03292971330707917,0.04241977123266172
10,79,172,1,1,0.07000099850764019,0.14974092327881472,0.10987096089322745
10,80,7,2,1,0.030051823266134536,0.047998562917927146,0.03902519309203084
10,81,4,3,1,0.053865456260857036,0.029050571704126393,0.041458013982491715
10,82,151,1,1,0.07290346688273608,0.06734366714404894,0.07012356701339251
10,83,198,3,0,0.5909893858881301,0.04802657229025631,0.3195079790891932
10,84,46,3,1,0.13620423884785926,0.17924032423952974,0.1577222815436945
10,85,167,3,0,0.2600809896987266,0.255680587824639,0.2578807887616828
10,86,104,4,0,0.4102929669537164,1.241602886217309,0.8259479265855127
10,87,37,3,1,0.8051998735878874,1.0998711070324738,0.9525354903101806
10,88,69,4,0,0.032785841590299736,0.13787491628434656,0.08533037893732315
10,89,74,4,1,0.047161762551493625,0.24067223322607234,0.14391699788878298
10,90,164,3,1,0.03110746405286713,0.005886438456784493,0.01849695125482581
10,91,131,0,1,0.040463719265179554,0.0064760412143070045,0.02346988023974328
10,92,61,4,0,0.10895347600361427,0.12848334168797282,0.11871840884579354
10,93,118,0,1,0.03040065727567398,0.035197087422085604,0.03279887234887979
10,94,170,0,0,0.3479060771570186,0.41653900569817826,0.38222254142759843
10,95,78,4,1,0.008963233168483908,0.017368520483513117,0.013165876825998513
10,96,78,4,1,0.05190982915824427,0.03292971330707917,0.04241977123266172
10,97,135,0,0,0.2663213944545423,0.27740245911688677,0.2718619267857145
10,98,165,2,1,0.16865586287251744,0.021330271940468215,0.09499306740649283
10,99,186,4,1,0.1175233378348729,0.03908052467616696,0.07830193125551993
10,100,8,2,1,0.3610614752204301,0.01685385587879773,0.1889576655496139
10,101,100,2,1,0.1863169014557574,0.01465099814552151,0.10048394980063946
10,102,85,3,0,0.032145685377435784,0.08326738247976828,0.05770653392860203
10,103,44,1,0,0.22343099564155178,1.0163392848920936,0.6198851402668226
10,104,132,4,0,0.10842951830658709,0.4510056852071891,0.2797176017568881
10,105,77,1,1,0.03387866969103204,0.08482867363083957,0.0593536716609358
10,106,171,0,1,0.3111798748281642,0.14337924193061868,0.22727955837939146
10,107,154,3,0,0.8463931577045865,1.2587938097619347,1.0525934837332604
10,108,160,4,0,0.038285347133562464,0.059456730494740984,0.048871038814151724
10,109,27,4,0,0.3801052282646573,1.6779562200512288,1.029030724157943
10,110,3,1,1,0.018478037234295086,0.016927546352632383,0.017702791793463735
10,111,19,4,1,0.04654025685938601,0.051863693944964706,0.04920197540217536
10,112,54,4,1,0.01414876527138098,0.2826927929249603,0.14842077909817064
10,113,54,4,1,0.04212641810547735,0.06439766855468543,0.05326204333008139
10,114,156,4,0,0.5280795903875322,0.7781483961066321,0.6531139932470822
10,115,92,4,0,0.015007254181641949,0.0482578829220669,0.03163256855185442
10,116,114,4,0,0.2845300473221425,0.2575876405562483,0.2710588439391954
10,117,178,3,1,0.4572085716233475,0.08214854054863574,0.2696785560859916
10,118,1,0,1,0.36046091942423775,0.14249601296014558,0.25147846619219166
10,119,67,3,1,0.2557277265489324,0.0994005306356367,0.17756412859228454
10,120,49,4,1,0.10358742758297168,0.06198986655385197,0.08278864706841182
10,121,69,4,0,0.3671438210838156,1.2450535084216974,0.8060986647527565
10,122,194,0,1,0.5210670886393365,0.05549338765209244,0.28828023814571446
10,123,114,4,0,0.4792066856718519,1.3115850003293847,0.8953958430006184
10,124,110,1,1,0.14496116795956626,0.4534789780854249,0.2992200730224956
10,125,57,2,1,0.013498637272842284,0.0014056630676425597,0.007452150170242422
10,126,165,2,1,0.3578636507413827,0.01995053446320838,0.18890709260229555
10,127,35,1,1,0.3486857356287537,0.4016758793478946,0.37518080748832416
10,128,81,3,1,0.04246205904390332,0.015058393527401792,0.028760226285652557
10,129,168,4,0,0.11137158217677146,0.360334595903248,0.23585308904000973
10,130,155,4,1,0.22608908142216666,0.5943719066168344,0.4102304940195005
10,131,17,0,1,0.4538854850665487,0.34638455384653943,0.40013501945654406
10,132,104,4,0,0.10842951830658709,0.4510056852071891,0.2797176017568881
10,133,69,4,0,0.17222932203900643,0.2470408293177846,0.2096350756783955
10,134,122,0,1,0.12875847812526542,0.176373086956209,0.15256578254073722
10,135,42,0,0,0.6274260094967968,0.3504395909792425,0.48893280023801966
10,136,53,1,1,0.16375993560545987,0.19506762973590908,0.17941378267068447
10,137,159,1,1,0.11682203956688841,0.2742658833655104,0.1955439614661994
10,138,26,2,1,0.5175139748817115,0.1604381781113382,0.33897607649652484
10,139,141,3,1,0.22518365158110087,0.15763399055310012,0.1914088210671005
10,140,112,4,1,0.07610690875195414,0.1543912522410794,0.11524908049651678
10,141,46,3,1,0.8129714030488643,1.1748231527404158,0.99389727789464
10,142,143,3,1,0.24161499976463807,0.40317555881777256,0.3223952792912053
10,143,144,3,1,0.021668719587060625,0.0668187733956318,0.044243746491346214
10,144,37,3,1,0.39585873949667505,0.18140181945612133,0.2886302794763982
10,145,37,3,1,0.04152861876938352,0.005339385306657007,0.023434002038020263
10,146,46,3,1,0.8004767303584813,1.0833446962724342,0.9419107133154578
10,147,82,1,1,0.05983099152563032,0.08713334480227342,0.07348216816395187
10,148,55,4,1,0.03322707695143734,0.049715216396933326,0.04147114667418533
10,149,197,4,0,0.25634754072210675,0.4978190232848919,0.37708328200349933
10,150,126,2,1,0.06382460897877373,0.0034988680336779376,0.033661738506225836
10,151,35,1,1,0.04518562562647743,0.024413159679723795,0.034799392653100614
10,152,18,4,1,0.04290445317172398,0.33214480329758733,0.18752462823465565
10,153,122,0,1,0.05524044562409036,0.04227431176395957,0.048757378694024966
10,154,85,3,0,0.8667620699415444,1.037109385876341,0.9519357279089427
10,155,196,4,1,0.287438356515651,0.5249059807878239,0.40617216865173744
10,156,24,4,0,0.1208904483864296,0.46793410978278116,0.2944122790846054
10,157,78,4,1,0.0164197064553826,0.006698700861136664,0.011559203658259631
10,158,93,0,1,0.3799656804147151,0.14059517281972256,0.26028042661721884
10,159,127,1,1,0.049965663700272556,0.0357383452801473,0.04285200449020993
10,160,27,4,0,0.30979817015005395,1.6696054595160934,0.9897018148330736
10,161,28,1,1,0.05805664963947865,0.20736502888075536,0.132710839260117
10,162,119,3,1,0.3256663511225313,0.18248453096274464,0.25407544104263796
10,163,32,0,1,0.3313534080306968,0.04543430484348154,0.18839385643708917
10,164,4,3,1,0.02989490084467139,0.02010272064419183,0.02499881074443161
10,165,199,2,1,0.36589229104205423,0.013610460677831893,0.18975137585994306
10,166,14,4,1,0.07102020932986686,0.7385787712308478,0.40479949028035733
10,167,154,3,0,1.085211052945634,1.365279427268974,1.225245240107304
10,168,104,4,0,0.24351596630330297,0.2696050545089417,0.2565605104061223
10,169,79,1,1,0.10295270783773214,0.08011081181850821,0.09153175982812017
10,170,193,0,0,0.7555162958486676,0.8201313855606543,0.7878238407046609
10,171,176,0,1,0.17549662934850085,0.05567528769068775,0.1155859585195943
10,172,179,1,1,0.25254614781918927,0.33092496335098365,0.29173555558508646
10,173,28,1,1,0.03068494387197873,0.03328351407967556,0.031984228975827145
10,174,118,0,1,0.03340604174696582,0.011654985088046188,0.022530513417506004
10,175,101,2,1,0.1592215774435538,0.02844271440105517,0.09383214592230449
10,176,106,0,1,0.3779378209570199,0.023409811955083293,0.2006738164560516
10,177,77,1,1,0.049522434874291754,0.07464668356062287,0.062084559217457314
10,178,144,3,1,0.015758062120491356,0.05550816269857639,0.035633112409533874
10,179,35,1,1,0.3338561581002326,0.39916850782474067,0.36651233296248664
10,180,73,0,1,0.1913530797364844,0.03804618334618626,0.11469963154133533
10,181,160,4,0,0.4041219549713212,1.8494327438146843,1.1267773493930027
10,182,60,1,1,0.09605274831669564,0.1414334864007447,0.11874311735872017
10,183,87,3,1,0.2560060322117297,0.7483747021963028,0.5021903672040162
10,184,91,0,1,0.1618091229144244,0.10424750750238432,0.13302831520840436
10,185,187,0,0,0.034998416722009984,0.08400176537677995,0.059500091049394965
10,186,54,4,1,0.1841714468249971,0.06297772923009926,0.12357458802754817
10,187,135,0,0,0.05137587782894526,0.05598020758954614,0.0536780427092457
10,188,67,3,1,0.6416555770852661,0.35276083607849196,0.49720820658187903
10,189,40,3,1,0.9993392205448034,1.236153900951985,1.1177465607483943
10,190,58,4,1,0.013696380190594493,0.6239832985959366,0.31883983939326555
10,191,29,4,0,0.02829056091705362,0.05254537239946433,0.040417966658258975
10,192,155,4,1,0.005858540495015552,0.09300301146455503,0.04943077597978529
10,193,97,0,0,0.16897047166432144,0.15917287515937262,0.16407167341184703
10,194,6,0,1,0.005473270163251609,0.05118159163174518,0.028327430897498396
10,195,126,2,1,0.060152376382832995,0.011844888667798426,0.03599863252531571
10,196,152,4,1,0.29968029357493475,0.4479991172934694,0.3738397054342021
10,197,22,4,0,0.11237005237172326,0.20010043237889408,0.15623524237530867
10,198,41,3,0,0.6655359027022758,1.211193610666024,0.9383647566841499
10,199,57,2,1,0.653509150891667,0.008828717694831956,0.33116893429324945
11,0,176,2,0,0.09234458472943297,0.1032235753372599,0.09778408003334643
11,1,68,1,1,0.08471750247753818,0.14533473032654265,0.11502611640204041
11,2,120,4,1,0.09932816666026989,0.0005961999592091205,0.049962183309739505
11,3,143,4,1,0.03786489308649876,0.05650773872402992,0.04718631590526434
11,4,136,0,1,0.035027015826228025,0.03338296022914178,0.0342049880276849
11,5,182,4,0,1.0171604915725967,1.8543680154001803,1.4357642534863886
11,6,47,2,1,0.0986942088608207,0.05150645315775293,0.07510033100928681
11,7,70,3,1,0.15649528573313543,0.14078391748982244,0.14863960161147893
11,8,85,2,1,0.03690885714279546,0.041843610297208844,0.03937623372000215
11,9,123,4,1,0.04770382750118363,0.011017662052358657,0.02936074477677114
11,10,91,0,0,0.1782346947481126,0.026982750670534683,0.10260872270932364
11,11,46,2,0,0.6504537238262598,1.4523853529333144,1.051419538379787
11,12,124,3,0,0.8080828326402026,0.2263188112677974,0.5172008219540001
11,13,164,2,1,0.011424985410607769,0.22213274789482007,0.11677886665271392
11,14,98,1,0,0.22969890330547849,0.11091075888785329,0.1703048310966659
11,15,48,2,1,0.0470975463331883,0.04634720370086609,0.046722375017027196
11,16,104,1,1,0.8722159719952194,0.3740044016699623,0.6231101868325908
11,17,163,4,1,0.03224785133603947,0.015247447694831329,0.0237476495154354
11,18,59,2,1,0.11395937708883308,0.018526408127000793,0.06624289260791694
11,19,131,1,0,0.8349348666321302,0.13929006489032747,0.48711246576122885
11,20,79,1,1,1.1079771168432933,0.7679177357270984,0.9379474262851959
11,21,174,4,0,0.6882394172512944,1.7002376075022834,1.194238512376789
11,22,51,0,1,0.028464169908449577,0.04329559390342641,0.035879881905937994
11,23,51,0,1,0.021435587375863374,0.01429299190378508,0.017864289639824227
11,24,56,3,1,0.15837505776525618,0.0516590461983053,0.10501705198178074
11,25,71,1,0,1.4380032335975461,1.3700953628024173,1.4040492981999817
11,26,169,1,0,0.885466868322608,0.717244581495025,0.8013557249088166
11,27,4,0,1,0.04027377283051736,0.03880395475603593,0.039538863793276646
11,28,82,1,1,0.45693685159313535,0.17669223856923777,0.31681454508118656
11,29,102,1,1,0.1774792421852781,0.16390600395439714,0.17069262306983762
11,30,65,1,0,0.8410431693004752,0.12606594863011478,0.483554558965295
11,31,188,0,1,0.03125459412101761,0.02373828977441028,0.027496441947713945
11,32,171,2,1,0.1195204038458636,0.018467583277196775,0.06899399356153019
11,33,14,1,0,0.11614034723979394,0.07363637433919723,0.09488836078949558
11,34,5,4,0,0.33996731405747294,0.8037756750409665,0.5718714945492197
11,35,7,3,1,0.2390591149903788,0.31523755859894087,0.27714833679465983
11,36,112,1,1,0.040637914467748115,0.05102032462832251,0.04582911954803531
11,37,122,2,1,0.025819246594393164,0.04178317691900468,0.03380121175669892
11,38,183,0,1,0.03385212121036041,0.09650335119545106,0.06517773620290573
11,39,146,1,1,0.17165648236654663,0.06593593459940938,0.118796208482978
11,40,45,2,1,0.07762775354201035,0.055098464196430386,0.06636310886922037
11,41,9,4,1,0.06723687321353766,0.1492299397334611,0.10823340647349938
11,42,120,4,1,0.2439787026562621,0.026837585551213183,0.13540814410373764
11,43,30,1,0,0.13169754101965647,0.04937925649934494,0.0905383987595007
11,44,94,4,1,0.03090029310945075,0.052296621330000015,0.04159845721972538
11,45,40,2,1,0.07762775354201035,0.055098464196430386,0.06636310886922037
11,46,180,2,0,0.4851043706713386,1.1878976491928939,0.8365010099321162
11,47,6,2,1,0.0986942088608207,0.05150645315775293,0.07510033100928681
11,48,144,2,1,0.05604694236569585,0.02866709920110333,0.04235702078339959
11,49,197,4,0,0.07903780285828044,0.21266282817683357,0.145850315517557
11,50,59,2,1,0.3049134931881554,0.643760558104532,0.4743370256463437
11,51,73,0,1,0.0013820939613370387,0.007583410999210005,0.004482752480273522
11,52,4,0,1,0.028415698669253087,0.007929914608630129,0.018172806638941608
11,53,85,2,1,0.5695609389362271,0.2636904298208159,0.4166256843785215
11,54,24,3,1,0.47544318391172746,0.53943304859311,0.5074381162524187
11,55,84,1,0,0.048470129205425816,0.07571266744455563,0.06209139832499072
11,56,145,3,1,0.6154562681600946,0.30330094199035396,0.45937860507522427
11,57,24,3,1,0.6013334076611647,0.6008503644927264,0.6010918860769456
11,58,72,4,1,0.3343606122067677,0.5746239248975176,0.45449226855214264
11,59,171,2,1,0.008037444449318532,0.012845799397145696,0.010441621923232114
11,60,136,0,1,0.017929478800247645,0.04670475593817114,0.03231711736920939
11,61,149,2,0,0.35075642805331275,0.9004461040494766,0.6256012660513947
11,62,102,1,1,0.26788316296135917,0.31778282039977523,0.2928329916805672
11,63,97,1,1,0.5316725606332475,0.07580104124180376,0.30373680093752564
11,64,7,3,1,0.1444994801500188,0.023698548784748974,0.08409901446738388
11,65,98,1,0,0.1718529146624641,0.21766921398428707,0.1947610643233756
11,66,64,3,1,0.21386898678359145,0.03215643371648513,0.12301271025003829
11,67,173,0,1,0.04569798245827694,0.03380777573150706,0.039752879094892
11,68,86,1,1,0.23334365439382831,0.3236337173951155,0.2784886858944719
11,69,165,3,1,0.09162315192705028,0.027725033979122626,0.059674092953086455
11,70,74,3,1,0.19974584011048024,0.23116865851280333,0.21545724931164179
11,71,89,1,0,1.2262704249229652,1.513259415089336,1.3697649200061506
11,72,143,4,1,0.12040279633944251,0.09027811910657046,0.10534045772300649
11,73,160,0,1,0.007096724359351936,0.0073524388939856244,0.00722458162666878
11,74,56,3,1,0.6439799817433931,0.7386315219707604,0.6913057518570768
11,75,6,2,1,0.13264968780087316,0.016566841654352182,0.07460826472761267
11,76,9,4,1,0.46308328318627046,0.6677390331828874,0.5654111581845789
11,77,70,3,1,0.056060466525459596,0.019356869753851758,0.03770866813965568
11,78,8,2,1,0.03293219264594971,0.08110188229674653,0.05701703747134812
11,79,28,1,1,0.04042645330020389,0.07838538838177544,0.05940592084098967
11,80,179,4,1,0.15243858099416419,0.050562776193309844,0.10150067859373701
11,81,142,2,1,0.014341859843009064,0.12674158422218706,0.07054172203259806
11,82,193,1,1,0.17561131970319765,0.05898170548789006,0.11729651259554386
11,83,90,3,1,0.3300042087440781,0.1249274046543789,0.2274658066992285
11,84,25,1,0,0.02033483088514121,0.0401865770215345,0.030260703953337853
11,85,75,2,1,0.030564947324651537,0.022528318232566957,0.026546632778609247
11,86,1,1,1,0.3758609192863287,0.24959149056393592,0.3127262049251323
11,87,98,1,0,0.7448685847932244,0.35703338530026063,0.5509509850467424
11,88,121,2,1,0.7278975267472904,1.2544002979865754,0.9911489123669328
11,89,87,1,0,0.19794403049934928,0.09256572611530411,0.1452548783073267
11,90,35,3,1,0.3169793037141191,0.46974593427832945,0.39336261899622427
11,91,110,0,0,0.03374034318490804,0.0414531549681596,0.03759674907653382
11,92,55,1,0,0.1330796579878275,0.05646521609613653,0.09477243704198202
11,93,141,2,1,0.09498970119623362,0.04017945859629379,0.06758457989626371
11,94,178,4,1,0.23925284149467319,0.26350588319641344,0.2513793623455433
11,95,44,4,1,0.0886088421625556,0.027649759159954712,0.05812930066125516
11,96,20,1,1,0.6985283388624968,1.1447629701549824,0.9216456545087396
11,97,193,1,1,0.2821466545078556,0.16004862394203567,0.22109763922494563
11,98,65,1,0,0.1718529146624641,0.21766921398428707,0.1947610643233756
11,99,98,1,0,1.0779015749040035,0.7968645231870839,0.9373830490455437
11,100,14,1,0,0.02084314793854669,0.02021137230655956,0.020527260122553126
11,101,104,1,1,0.22197573484420163,0.10538812159274624,0.16368192821847394
11,102,101,1,1,0.07400782172514597,0.09377151269379047,0.08388966720946822
11,103,168,2,1,0.21882960870207413,0.14474065410272097,0.18178513140239755
11,104,28,1,1,0.09926714973069573,0.025981002159329414,0.06262407594501257
11,105,51,0,1,0.05235371036064718,0.016249664631517557,0.03430168749608237
11,106,97,1,1,0.3640041607222906,0.08236915440056602,0.2231866575614283
11,107,9,4,1,0.20885004623753056,0.36193231557596295,0.28539118090674676
11,108,125,4,1,0.03292561979754727,0.007385302214133582,0.020155461005840425
11,109,44,4,1,0.4030465318959564,0.7020807679880166,0.5525636499419865
11,110,91,0,0,0.03374034318490804,0.0414531549681596,0.03759674907653382
11,111,96,1,1,0.6215725065695761,0.23962296849694253,0.4305977375332593
11,112,104,1,1,0.18295676725333565,0.0059232838520197895,0.09444002555267772
11,113,83,3,1,0.42371442099207224,0.5059417663601528,0.4648280936761125
11,114,78,2,1,0.021484626166269893,0.029354199833506955,0.025419412999888424
11,115,48,2,1,0.08643790001763763,0.03280312938441887,0.05962051470102825
11,116,20,1,1,0.6007548644477684,1.2326292198101005,0.9166920421289344
11,117,106,1,1,0.10398342558604479,0.08006053040116135,0.09202197799360307
11,118,20,1,1,0.2952889817490755,1.384835831654803,0.8400624067019393
